cust_id,gender,religion,employment,postal_code,number_client_calls_to_BANK,cat_number_client_calls_from_BANK,age,relationship_length
37119,M,C,Public Sector,30,3,5,32.0,2.0
37120,M,U,Self-employed,10,3,4,41.0,2.0
37121,F,U,Public Sector,70,0,2,39.0,2.0
37122,M,M,Public Sector,50,0,5,38.0,3.0
37123,M,C,Private Sector,70,0,0,33.0,1.0
37124,F,M,Private Sector,70,0,0,,
37125,M,U,Private Sector,60,2,0,20.0,2.0
37126,F,U,Public Sector,60,0,1,45.0,4.0
37127,M,U,Private Sector,10,2,0,36.0,2.0
37128,F,C,Unemployed,10,0,0,43.0,1.0
37129,M,M,Unemployed,70,2,1,28.0,3.0
37130,M,U,Public Sector,50,5,3,33.0,1.0
37131,M,U,Private Sector,30,1,5,28.0,1.0
37132,M,C,Public Sector,50,3,0,35.0,2.0
37133,M,U,Public Sector,50,0,4,24.0,3.0
37134,F,C,Private Sector,40,1,1,31.0,0.0
37135,F,U,Public Sector,30,0,0,32.0,2.0
37136,F,J,Public Sector,30,0,3,37.0,1.0
37137,M,C,Unemployed,10,3,0,34.0,2.0
37138,F,J,Private Sector,10,1,1,41.0,1.0
37139,M,U,Unemployed,50,2,0,37.0,4.0
37140,F,O,Self-employed,30,0,0,33.0,3.0
37141,F,C,Public Sector,80,0,4,40.0,3.0
37142,M,U,Unemployed,80,3,0,26.0,0.0
37143,M,U,Unemployed,30,3,0,28.0,0.0
37144,F,O,Unemployed,10,0,5,27.0,1.0
37145,M,U,Private Sector,10,0,1,,
37146,F,U,Private Sector,20,0,0,29.0,1.0
37147,M,U,Self-employed,20,0,4,,
37148,F,C,Self-employed,30,1,1,36.0,3.0
37149,F,U,Private Sector,40,0,0,36.0,2.0
37150,M,M,Unemployed,80,1,1,,
37151,M,M,Public Sector,20,0,1,42.0,1.0
37152,F,U,Public Sector,30,5,4,46.0,3.0
37153,F,U,Private Sector,50,0,3,28.0,2.0
37154,F,U,Unemployed,10,3,0,36.0,2.0
37155,F,U,Public Sector,50,3,1,33.0,2.0
37156,F,U,Public Sector,40,5,1,37.0,2.0
37157,M,J,Private Sector,70,0,2,37.0,2.0
37158,F,C,Unemployed,30,1,5,31.0,2.0
37159,M,U,Self-employed,60,0,1,36.0,2.0
37160,M,M,Private Sector,60,1,0,32.0,3.0
37161,M,C,Unemployed,20,5,0,46.0,1.0
37162,F,U,Public Sector,50,0,0,39.0,4.0
37163,F,U,Public Sector,60,3,0,38.0,3.0
37164,M,M,Private Sector,30,0,1,30.0,1.0
37165,F,U,Unemployed,20,3,0,28.0,3.0
37166,M,M,Private Sector,50,1,5,38.0,1.0
37167,M,C,Private Sector,20,0,0,25.0,2.0
37168,M,U,Private Sector,60,0,0,36.0,3.0
37169,M,J,Private Sector,20,0,2,43.0,4.0
37170,F,O,Public Sector,10,0,0,38.0,3.0
37171,M,U,Public Sector,50,0,1,37.0,1.0
37172,M,U,Private Sector,10,4,4,26.0,0.0
37173,M,C,Unemployed,30,0,5,33.0,2.0
37174,F,C,Private Sector,20,1,0,41.0,1.0
37175,M,U,Public Sector,80,5,1,33.0,4.0
37176,M,J,Private Sector,10,0,0,31.0,2.0
37177,M,C,Unemployed,10,0,0,30.0,2.0
37178,M,U,Private Sector,30,0,0,,
37179,F,C,Private Sector,50,0,4,,
37180,F,C,Self-employed,50,0,0,39.0,2.0
37181,M,U,Private Sector,10,5,5,30.0,1.0
37182,M,C,Private Sector,30,1,0,38.0,2.0
37183,M,U,Private Sector,10,5,0,38.0,1.0
37184,M,C,Unemployed,30,5,0,38.0,3.0
37185,M,U,Private Sector,70,0,1,28.0,0.0
37186,F,U,Public Sector,30,0,0,34.0,3.0
37187,F,C,Unemployed,60,0,0,44.0,3.0
37188,M,U,Private Sector,40,0,5,29.0,3.0
37189,F,C,Public Sector,30,1,1,39.0,4.0
37191,F,J,Public Sector,40,0,0,35.0,1.0
37192,M,C,Unemployed,50,5,1,29.0,1.0
37193,M,C,Self-employed,60,0,0,28.0,2.0
37194,M,U,Public Sector,30,0,0,28.0,0.0
37195,M,U,Public Sector,40,0,0,21.0,1.0
37196,F,O,Private Sector,80,0,1,38.0,2.0
37197,M,C,Private Sector,20,5,0,36.0,1.0
37198,M,M,Public Sector,20,0,0,28.0,0.0
37199,F,U,Private Sector,20,0,0,40.0,0.0
37200,M,C,Unemployed,50,0,1,31.0,3.0
37201,M,M,Private Sector,20,3,2,31.0,0.0
37202,M,U,Public Sector,70,1,4,29.0,1.0
37203,M,O,Private Sector,30,3,0,44.0,1.0
37204,F,M,Unemployed,20,0,4,32.0,3.0
37205,M,C,Public Sector,50,1,5,31.0,2.0
37206,M,M,Self-employed,30,3,0,46.0,2.0
37207,M,M,Self-employed,10,3,0,37.0,4.0
37208,M,J,Public Sector,30,0,0,39.0,2.0
37209,M,C,Unemployed,80,4,0,30.0,2.0
37210,M,C,Private Sector,10,0,0,,
37211,F,U,Public Sector,50,1,0,40.0,3.0
37212,M,U,Unemployed,30,0,0,36.0,3.0
37213,M,J,Unemployed,10,0,2,31.0,1.0
37214,F,U,Unemployed,30,2,4,30.0,0.0
37215,F,U,Public Sector,10,1,5,33.0,1.0
37216,M,C,Private Sector,40,0,0,,
37217,M,M,Private Sector,10,2,0,34.0,1.0
37218,M,U,Private Sector,80,2,5,,
37219,F,U,Private Sector,30,1,0,29.0,3.0
37220,M,U,Private Sector,30,0,4,46.0,2.0
37221,F,O,Private Sector,10,1,0,25.0,0.0
37222,M,C,Unemployed,10,0,0,,
37223,M,C,Self-employed,20,0,4,36.0,4.0
37224,F,U,Unemployed,30,3,3,34.0,3.0
37225,M,U,Unemployed,60,0,5,35.0,2.0
37226,M,U,Private Sector,60,1,0,34.0,4.0
37227,F,U,Public Sector,50,2,0,34.0,0.0
37228,M,C,Private Sector,20,0,3,42.0,3.0
37229,F,U,Public Sector,30,0,0,34.0,1.0
37230,M,C,Public Sector,30,5,0,27.0,3.0
37231,M,C,Self-employed,30,1,1,26.0,0.0
37232,F,C,Private Sector,60,1,0,36.0,1.0
37233,F,C,Private Sector,50,1,2,31.0,1.0
37234,M,C,Unemployed,60,2,0,27.0,3.0
37235,F,J,Self-employed,20,0,4,34.0,3.0
37236,F,U,Private Sector,30,0,1,32.0,1.0
37237,F,O,Unemployed,40,1,4,38.0,2.0
37238,M,O,Private Sector,60,0,4,35.0,2.0
37239,M,U,Private Sector,30,0,1,40.0,2.0
37240,F,U,Public Sector,10,0,1,39.0,3.0
37241,F,C,Public Sector,50,0,1,35.0,0.0
37242,M,U,Self-employed,50,0,1,46.0,3.0
37243,M,C,Private Sector,20,0,0,41.0,3.0
37244,M,O,Public Sector,70,1,0,35.0,2.0
37245,M,C,Self-employed,20,1,0,34.0,3.0
37246,F,C,Public Sector,40,1,0,39.0,1.0
37247,F,U,Public Sector,20,1,0,35.0,3.0
37248,F,U,Private Sector,30,3,5,23.0,1.0
37249,M,U,Private Sector,10,0,0,32.0,3.0
37250,M,M,Public Sector,50,2,4,31.0,2.0
37251,M,O,Private Sector,80,0,0,22.0,1.0
37252,F,C,Public Sector,20,1,0,39.0,1.0
37253,M,C,Private Sector,10,5,2,47.0,0.0
37254,M,C,Public Sector,40,0,0,35.0,2.0
37255,M,C,Public Sector,40,1,0,32.0,1.0
37256,M,C,Unemployed,30,0,1,38.0,4.0
37257,M,O,Unemployed,30,5,4,35.0,2.0
37258,M,C,Public Sector,20,0,4,,
37259,M,M,Private Sector,50,5,0,39.0,0.0
37260,M,M,Private Sector,80,1,0,44.0,1.0
37261,M,U,Private Sector,30,0,0,32.0,0.0
37262,F,M,Private Sector,10,2,0,,
37263,M,C,Public Sector,40,5,1,39.0,1.0
37264,M,U,Unemployed,30,0,3,35.0,2.0
37265,F,M,Self-employed,40,0,0,34.0,2.0
37266,M,C,Private Sector,10,0,0,35.0,1.0
37267,M,U,Private Sector,20,1,0,32.0,0.0
37268,M,U,Private Sector,60,0,0,35.0,4.0
37269,M,M,Public Sector,40,1,4,28.0,0.0
37270,M,J,Private Sector,20,3,3,33.0,3.0
37271,M,C,Private Sector,40,0,0,47.0,1.0
37272,F,U,Public Sector,40,1,0,33.0,3.0
37273,M,O,Private Sector,40,4,2,24.0,1.0
37274,F,C,Public Sector,80,3,1,35.0,1.0
37275,M,C,Public Sector,30,0,0,44.0,3.0
37276,F,C,Public Sector,50,0,4,35.0,0.0
37277,F,M,Self-employed,40,0,4,29.0,1.0
37278,M,C,Public Sector,40,0,3,34.0,3.0
37279,M,U,Public Sector,10,0,1,42.0,3.0
37280,F,C,Private Sector,50,4,0,40.0,3.0
37281,M,O,Private Sector,50,0,0,31.0,3.0
37282,M,J,Public Sector,50,0,0,26.0,3.0
37283,M,C,Unemployed,30,3,2,29.0,0.0
37284,M,U,Unemployed,60,3,1,43.0,2.0
37285,M,U,Self-employed,20,0,1,38.0,2.0
37286,M,O,Unemployed,80,5,5,40.0,1.0
37287,M,C,Public Sector,30,0,0,37.0,2.0
37288,M,U,Public Sector,40,0,0,33.0,0.0
37289,M,M,Private Sector,40,0,0,34.0,1.0
37290,F,U,Private Sector,10,4,1,29.0,2.0
37291,F,O,Private Sector,10,2,0,33.0,3.0
37292,M,C,Unemployed,40,0,4,35.0,3.0
37293,F,U,Public Sector,20,5,4,22.0,2.0
37294,F,C,Unemployed,50,1,0,32.0,2.0
37295,M,U,Private Sector,60,0,1,29.0,1.0
37296,F,U,Private Sector,50,3,2,35.0,2.0
37297,M,C,Public Sector,40,0,0,38.0,2.0
37298,F,C,Private Sector,60,5,2,39.0,2.0
37299,M,U,Public Sector,20,0,0,48.0,2.0
37300,M,C,Private Sector,40,2,3,31.0,1.0
37301,M,U,Public Sector,50,2,4,41.0,1.0
37302,M,C,Public Sector,20,0,2,44.0,1.0
37303,M,M,Unemployed,20,5,4,46.0,1.0
37304,M,C,Public Sector,30,0,2,40.0,3.0
37305,F,C,Private Sector,30,3,1,41.0,3.0
37306,F,C,Unemployed,50,0,2,,
37307,F,C,Public Sector,50,4,1,48.0,3.0
37308,M,C,Unemployed,80,0,1,,
37309,M,U,Private Sector,40,0,5,42.0,3.0
37310,M,J,Private Sector,40,1,0,44.0,2.0
37311,M,M,Private Sector,50,0,4,49.0,3.0
37312,M,C,Public Sector,80,5,1,31.0,3.0
37313,F,O,Self-employed,20,0,1,30.0,2.0
37314,F,C,Private Sector,40,0,0,34.0,1.0
37315,F,O,Private Sector,80,3,4,34.0,2.0
37316,M,M,Private Sector,10,0,0,23.0,1.0
37317,M,U,Public Sector,20,2,0,31.0,2.0
37318,F,O,Private Sector,40,0,0,32.0,2.0
37319,M,O,Public Sector,50,0,3,31.0,3.0
37320,M,U,Private Sector,50,0,1,32.0,1.0
37321,F,U,Self-employed,30,0,2,34.0,3.0
37322,M,U,Public Sector,30,2,0,26.0,1.0
37323,M,C,Public Sector,50,1,0,40.0,3.0
37324,M,C,Private Sector,30,5,0,45.0,0.0
37325,F,M,Private Sector,10,3,1,22.0,2.0
37326,M,J,Public Sector,20,0,2,39.0,3.0
37327,F,O,Unemployed,40,0,2,36.0,1.0
37328,M,C,Private Sector,40,0,0,46.0,2.0
37329,M,U,Private Sector,70,3,0,28.0,2.0
37330,F,U,Public Sector,60,2,4,38.0,1.0
37331,M,C,Private Sector,30,1,1,32.0,1.0
37332,M,C,Public Sector,20,0,1,,
37333,M,C,Private Sector,10,1,4,32.0,2.0
37334,M,C,Private Sector,20,3,1,42.0,2.0
37335,M,U,Unemployed,10,3,0,31.0,2.0
37336,M,O,Self-employed,10,0,0,38.0,0.0
37337,F,U,Public Sector,40,0,0,28.0,2.0
37338,M,U,Public Sector,30,0,0,26.0,1.0
37339,M,U,Self-employed,50,4,5,,
37340,F,C,Private Sector,80,0,0,45.0,1.0
37341,M,J,Unemployed,30,0,0,38.0,2.0
37342,M,U,Private Sector,10,0,1,30.0,1.0
37343,F,M,Private Sector,50,4,1,28.0,3.0
37344,M,O,Public Sector,10,1,2,32.0,2.0
37345,F,U,Private Sector,60,2,0,44.0,4.0
37346,M,C,Public Sector,80,0,4,35.0,2.0
37347,M,U,Private Sector,60,4,5,31.0,4.0
37348,M,C,Private Sector,20,4,0,33.0,2.0
37349,F,O,Unemployed,40,0,0,32.0,1.0
37350,M,C,Unemployed,80,4,1,25.0,4.0
37351,M,C,Self-employed,40,0,0,44.0,1.0
37352,M,U,Self-employed,20,1,5,,
37353,M,U,Private Sector,10,5,1,24.0,2.0
37354,F,U,Private Sector,30,2,1,27.0,0.0
37355,M,U,Public Sector,10,0,0,,
37356,M,U,Self-employed,10,1,2,39.0,1.0
37357,M,U,Private Sector,40,0,0,29.0,3.0
37358,M,J,Unemployed,30,3,5,39.0,0.0
37359,M,C,Public Sector,50,2,0,44.0,0.0
37360,M,M,Unemployed,40,0,0,28.0,1.0
37361,F,U,Private Sector,80,0,0,26.0,3.0
37362,F,U,Private Sector,20,0,0,38.0,4.0
37363,M,U,Private Sector,30,5,1,29.0,2.0
37364,M,U,Private Sector,10,1,0,34.0,3.0
37365,F,O,Unemployed,20,0,0,44.0,1.0
37366,M,C,Private Sector,20,0,0,,
37367,M,U,Private Sector,50,0,0,,
37368,M,M,Private Sector,40,3,2,30.0,1.0
37369,F,M,Public Sector,20,0,0,25.0,1.0
37370,M,C,Public Sector,10,0,0,44.0,3.0
37371,M,U,Unemployed,20,1,1,38.0,0.0
37372,M,U,Private Sector,60,1,5,26.0,0.0
37373,M,U,Private Sector,40,0,5,41.0,3.0
37374,M,C,Unemployed,40,0,0,43.0,3.0
37375,M,J,Public Sector,30,5,0,49.0,2.0
37376,M,U,Public Sector,40,5,1,33.0,3.0
37377,M,U,Public Sector,30,0,0,37.0,0.0
37378,M,U,Private Sector,20,0,4,47.0,0.0
37379,M,U,Public Sector,10,0,5,29.0,1.0
37380,M,U,Private Sector,50,0,0,42.0,3.0
37381,M,U,Private Sector,30,2,2,34.0,3.0
37382,M,U,Private Sector,30,1,0,30.0,3.0
37383,M,C,Private Sector,50,2,1,36.0,1.0
37384,M,C,Public Sector,70,1,0,30.0,1.0
37385,M,M,Self-employed,20,0,0,38.0,1.0
37386,F,C,Private Sector,10,1,1,44.0,3.0
37387,F,U,Self-employed,50,0,4,29.0,1.0
37388,F,J,Public Sector,70,0,0,43.0,3.0
37389,F,M,Unemployed,40,0,2,33.0,2.0
37390,M,U,Unemployed,50,5,2,31.0,3.0
37391,M,M,Private Sector,40,3,1,31.0,0.0
37392,F,U,Unemployed,50,4,0,22.0,1.0
37393,F,C,Public Sector,60,0,0,33.0,2.0
37394,F,U,Unemployed,10,2,0,34.0,2.0
37395,F,U,Private Sector,30,5,2,35.0,3.0
37396,M,J,Unemployed,20,4,4,29.0,1.0
37397,M,O,Private Sector,10,1,5,34.0,3.0
37398,F,O,Self-employed,10,0,1,45.0,1.0
37399,F,J,Private Sector,30,0,4,42.0,0.0
37400,M,M,Public Sector,30,0,0,36.0,2.0
37401,M,C,Private Sector,60,1,0,32.0,1.0
37402,F,O,Private Sector,10,0,0,36.0,0.0
37403,M,J,Private Sector,10,5,1,39.0,3.0
37404,M,U,Private Sector,30,1,0,42.0,1.0
37405,M,M,Private Sector,10,4,0,41.0,2.0
37406,F,C,Private Sector,30,0,1,40.0,2.0
37407,F,C,Unemployed,60,0,0,27.0,1.0
37408,M,U,Public Sector,40,4,0,35.0,0.0
37409,M,U,Private Sector,10,1,0,42.0,1.0
37410,F,M,Public Sector,60,5,4,42.0,2.0
37411,M,M,Private Sector,10,0,2,39.0,3.0
37412,M,M,Private Sector,20,4,0,28.0,2.0
37413,M,U,Private Sector,10,0,5,34.0,1.0
37414,M,C,Private Sector,30,5,1,,
37415,M,U,Public Sector,40,0,1,24.0,2.0
37416,M,U,Unemployed,20,1,0,35.0,2.0
37417,M,U,Private Sector,80,5,0,,
37418,M,M,Private Sector,20,2,4,29.0,1.0
37419,M,U,Self-employed,10,2,1,28.0,1.0
37420,M,U,Public Sector,40,0,1,49.0,0.0
37421,M,C,Unemployed,10,0,0,29.0,0.0
37422,F,O,Private Sector,30,0,1,37.0,3.0
37423,F,C,Public Sector,30,0,5,33.0,2.0
37424,M,U,Self-employed,30,5,1,40.0,3.0
37425,M,U,Unemployed,40,1,0,44.0,4.0
37426,M,U,Private Sector,60,0,0,33.0,1.0
37427,M,U,Self-employed,10,0,5,32.0,1.0
37428,M,U,Private Sector,50,1,4,37.0,1.0
37429,M,U,Private Sector,10,0,0,34.0,1.0
37430,F,C,Private Sector,70,0,0,33.0,4.0
37431,M,U,Private Sector,10,1,0,32.0,4.0
37432,M,J,Public Sector,10,0,0,24.0,1.0
37433,F,U,Unemployed,50,1,5,34.0,3.0
37434,M,C,Public Sector,50,1,0,35.0,1.0
37435,M,U,Public Sector,30,0,0,33.0,2.0
37436,M,M,Self-employed,20,3,0,38.0,1.0
37437,F,U,Private Sector,10,5,4,36.0,3.0
37438,M,U,Self-employed,10,0,0,25.0,0.0
37439,M,M,Private Sector,60,0,0,33.0,3.0
37440,F,U,Public Sector,30,1,5,,
37441,M,U,Private Sector,50,0,5,,
37442,M,C,Private Sector,70,2,0,32.0,2.0
37443,M,U,Public Sector,30,4,0,40.0,2.0
37444,M,O,Public Sector,60,0,0,34.0,4.0
37445,M,U,Public Sector,40,1,0,34.0,1.0
37446,M,O,Self-employed,60,5,2,46.0,3.0
37447,M,J,Public Sector,20,3,0,39.0,3.0
37448,M,O,Private Sector,10,0,0,37.0,2.0
37449,M,U,Private Sector,40,0,1,30.0,1.0
37450,F,C,Self-employed,70,2,4,36.0,2.0
37451,M,U,Self-employed,70,1,2,40.0,3.0
37452,M,U,Unemployed,70,0,0,35.0,2.0
37453,M,U,Unemployed,10,0,0,32.0,3.0
37454,M,U,Unemployed,30,0,1,26.0,3.0
37455,M,J,Private Sector,10,0,1,34.0,2.0
37456,M,U,Private Sector,80,4,4,36.0,1.0
37457,M,U,Unemployed,50,3,5,,
37458,F,U,Public Sector,40,3,0,41.0,0.0
37459,F,U,Private Sector,30,0,0,34.0,3.0
37460,M,M,Private Sector,20,0,1,43.0,2.0
37461,F,C,Public Sector,30,0,4,36.0,1.0
37462,M,C,Private Sector,80,0,2,44.0,3.0
37463,M,C,Private Sector,30,1,1,30.0,3.0
37464,M,C,Self-employed,50,0,1,41.0,3.0
37465,M,U,Private Sector,30,3,2,37.0,0.0
37466,F,J,Public Sector,20,1,0,,
37467,M,C,Unemployed,10,0,0,,
37468,F,O,Private Sector,10,0,0,42.0,1.0
37469,M,U,Unemployed,50,1,4,37.0,2.0
37470,M,C,Private Sector,30,1,3,40.0,3.0
37471,F,M,Public Sector,10,2,2,38.0,1.0
37472,F,M,Public Sector,50,1,0,37.0,3.0
37473,M,J,Private Sector,50,1,1,37.0,1.0
37474,M,C,Public Sector,30,0,0,40.0,3.0
37475,M,M,Private Sector,60,1,5,35.0,2.0
37476,F,J,Public Sector,50,2,2,34.0,0.0
37477,M,U,Private Sector,10,0,0,44.0,2.0
37478,M,C,Private Sector,20,0,5,35.0,3.0
37479,M,U,Public Sector,30,0,2,32.0,2.0
37480,M,U,Public Sector,10,1,1,,
37481,M,U,Private Sector,20,0,2,32.0,2.0
37482,F,C,Public Sector,10,0,5,39.0,2.0
37483,M,O,Private Sector,20,5,1,27.0,2.0
37484,M,U,Private Sector,10,0,0,31.0,0.0
37485,M,C,Unemployed,10,0,5,35.0,0.0
37486,F,O,Public Sector,20,4,0,,
37487,F,M,Unemployed,10,4,5,32.0,1.0
37488,M,J,Private Sector,10,0,4,31.0,3.0
37489,M,M,Private Sector,30,4,0,31.0,2.0
37490,M,M,Private Sector,30,5,1,29.0,1.0
37491,M,J,Unemployed,40,0,0,37.0,1.0
37492,M,J,Public Sector,10,0,0,27.0,1.0
37493,F,O,Self-employed,30,3,5,31.0,1.0
37494,F,J,Public Sector,60,1,4,34.0,2.0
37495,M,U,Private Sector,40,0,4,28.0,2.0
37496,M,O,Unemployed,40,0,4,33.0,1.0
37497,F,U,Public Sector,70,1,0,28.0,1.0
37498,M,C,Public Sector,40,1,1,33.0,0.0
37499,M,U,Private Sector,50,0,0,30.0,1.0
37500,M,C,Unemployed,70,0,3,41.0,3.0
37501,M,U,Private Sector,50,0,1,28.0,0.0
37502,M,U,Private Sector,10,5,1,43.0,3.0
37503,M,M,Unemployed,30,3,5,41.0,0.0
37504,M,C,Public Sector,80,0,0,23.0,2.0
37505,F,U,Public Sector,30,5,2,42.0,2.0
37506,F,M,Unemployed,20,5,0,39.0,3.0
37507,F,C,Unemployed,10,0,0,36.0,3.0
37508,M,M,Private Sector,60,0,1,28.0,2.0
37509,F,C,Private Sector,10,0,0,41.0,2.0
37510,F,M,Private Sector,20,2,1,,
37511,M,O,Unemployed,50,3,0,35.0,0.0
37512,M,C,Public Sector,30,3,0,24.0,0.0
37513,M,J,Unemployed,70,0,3,39.0,1.0
37514,M,C,Private Sector,40,2,0,33.0,3.0
37515,F,C,Self-employed,40,0,0,46.0,3.0
37516,F,M,Private Sector,40,0,4,28.0,0.0
37517,M,M,Public Sector,50,0,0,39.0,3.0
37518,M,C,Public Sector,80,0,0,37.0,2.0
37519,M,U,Public Sector,70,2,4,41.0,3.0
37520,F,O,Self-employed,40,0,1,33.0,1.0
37521,M,C,Private Sector,60,4,3,38.0,1.0
37522,M,U,Unemployed,30,1,0,39.0,2.0
37523,M,U,Private Sector,10,3,0,40.0,2.0
37524,M,U,Private Sector,50,0,0,,
37525,M,U,Private Sector,10,3,3,38.0,2.0
37526,M,C,Public Sector,50,0,0,38.0,2.0
37527,M,U,Unemployed,30,2,1,,
37528,M,U,Self-employed,80,0,1,,
37529,M,U,Private Sector,10,0,4,39.0,0.0
37530,M,U,Public Sector,10,3,0,30.0,2.0
37531,M,U,Private Sector,20,0,0,33.0,2.0
37532,F,J,Public Sector,20,0,4,32.0,2.0
37533,M,U,Unemployed,20,2,0,30.0,3.0
37534,F,U,Self-employed,30,2,1,33.0,1.0
37535,F,J,Private Sector,80,5,0,26.0,2.0
37536,M,M,Unemployed,30,2,5,36.0,1.0
37537,F,U,Private Sector,30,0,1,32.0,0.0
37538,F,C,Self-employed,30,0,0,38.0,2.0
37539,M,U,Self-employed,70,0,0,44.0,1.0
37540,F,U,Private Sector,20,3,4,41.0,1.0
37541,M,O,Public Sector,60,0,4,50.0,1.0
37542,F,U,Unemployed,30,5,4,28.0,3.0
37543,M,C,Unemployed,20,0,0,34.0,3.0
37544,M,J,Public Sector,30,0,5,42.0,3.0
37545,M,M,Public Sector,20,0,1,33.0,1.0
37546,M,U,Private Sector,40,1,0,36.0,2.0
37547,M,M,Public Sector,20,1,5,41.0,0.0
37548,M,O,Private Sector,30,0,5,29.0,3.0
37549,M,U,Private Sector,80,2,5,47.0,2.0
37550,M,C,Self-employed,10,1,0,26.0,3.0
37551,M,C,Self-employed,10,0,0,30.0,2.0
37552,M,C,Self-employed,80,3,5,,
37553,M,U,Public Sector,30,0,1,42.0,1.0
37554,F,U,Private Sector,30,0,0,45.0,2.0
37555,M,O,Public Sector,80,1,0,41.0,2.0
37556,M,M,Public Sector,10,1,0,25.0,3.0
37557,M,U,Self-employed,50,1,1,45.0,1.0
37558,M,U,Unemployed,60,1,1,37.0,1.0
37559,M,J,Private Sector,20,0,0,42.0,0.0
37560,F,U,Public Sector,30,0,4,43.0,0.0
37561,M,O,Unemployed,10,0,0,32.0,2.0
37562,F,M,Unemployed,10,3,1,34.0,2.0
37563,F,O,Self-employed,40,4,1,35.0,3.0
37564,M,M,Public Sector,50,2,3,35.0,2.0
37565,M,C,Public Sector,30,0,4,36.0,1.0
37566,M,U,Public Sector,30,0,4,41.0,3.0
37567,M,U,Private Sector,20,0,5,25.0,1.0
37568,M,U,Private Sector,80,0,1,28.0,0.0
37569,F,C,Private Sector,80,0,0,25.0,2.0
37570,M,C,Unemployed,50,0,0,34.0,1.0
37571,M,U,Private Sector,20,5,0,39.0,1.0
37572,M,U,Public Sector,10,0,2,33.0,1.0
37573,M,C,Public Sector,40,0,4,39.0,2.0
37574,M,U,Public Sector,60,3,2,33.0,2.0
37575,F,O,Unemployed,10,0,5,36.0,3.0
37576,M,C,Self-employed,70,0,0,38.0,1.0
37577,M,U,Public Sector,20,1,1,30.0,1.0
37578,M,M,Unemployed,20,0,0,38.0,3.0
37579,M,U,Private Sector,10,0,0,28.0,0.0
37580,F,C,Private Sector,10,0,0,,
37581,F,U,Public Sector,10,0,1,38.0,0.0
37582,M,U,Public Sector,60,1,0,39.0,1.0
37583,F,U,Unemployed,40,1,4,35.0,3.0
37584,M,M,Public Sector,30,5,0,41.0,2.0
37586,M,M,Private Sector,30,0,1,36.0,1.0
37587,F,U,Self-employed,10,0,0,34.0,1.0
37588,F,U,Public Sector,80,0,5,45.0,3.0
37589,F,M,Private Sector,80,5,0,19.0,0.0
37590,M,U,Public Sector,20,5,0,43.0,2.0
37591,M,J,Private Sector,80,1,0,31.0,2.0
37592,M,J,Unemployed,30,0,3,34.0,2.0
37593,M,C,Private Sector,30,1,0,36.0,4.0
37594,F,J,Private Sector,10,0,0,33.0,1.0
37595,F,J,Self-employed,60,5,0,44.0,0.0
37596,M,U,Public Sector,30,0,1,42.0,1.0
37597,M,C,Unemployed,20,2,0,32.0,3.0
37598,M,U,Private Sector,20,0,0,,
37599,M,U,Private Sector,70,0,4,30.0,0.0
37600,F,C,Private Sector,40,1,0,32.0,1.0
37601,M,U,Private Sector,80,0,0,43.0,0.0
37602,M,C,Public Sector,50,0,0,41.0,2.0
37603,F,U,Private Sector,40,1,0,35.0,3.0
37604,M,U,Public Sector,40,1,0,39.0,0.0
37605,M,O,Self-employed,10,0,0,31.0,3.0
37606,M,M,Public Sector,40,0,0,44.0,4.0
37607,M,C,Unemployed,10,0,1,33.0,2.0
37608,M,C,Public Sector,10,0,1,,
37609,F,U,Unemployed,30,1,0,39.0,1.0
37610,M,U,Public Sector,20,4,3,35.0,3.0
37611,F,U,Public Sector,80,1,1,37.0,2.0
37612,M,U,Self-employed,40,0,1,33.0,0.0
37613,M,U,Unemployed,10,1,0,36.0,3.0
37614,M,C,Private Sector,60,1,0,37.0,2.0
37615,M,O,Private Sector,10,0,0,32.0,1.0
37616,F,C,Unemployed,10,5,1,40.0,0.0
37617,M,O,Self-employed,30,3,1,44.0,2.0
37618,M,M,Private Sector,20,1,0,40.0,1.0
37619,M,U,Public Sector,80,5,4,40.0,1.0
37620,M,O,Self-employed,30,0,2,33.0,1.0
37621,M,U,Private Sector,50,0,0,27.0,2.0
37622,F,U,Private Sector,40,0,2,41.0,1.0
37623,M,U,Private Sector,40,0,5,38.0,0.0
37624,M,U,Public Sector,20,5,0,29.0,1.0
37625,F,C,Unemployed,10,1,1,37.0,1.0
37626,M,C,Private Sector,60,3,0,28.0,1.0
37627,M,C,Self-employed,70,3,2,37.0,3.0
37628,F,U,Private Sector,10,0,2,27.0,1.0
37629,M,U,Public Sector,20,0,1,39.0,2.0
37630,M,M,Private Sector,30,0,2,34.0,3.0
37631,F,U,Private Sector,20,4,5,44.0,1.0
37632,M,U,Unemployed,30,0,2,28.0,3.0
37633,F,U,Public Sector,20,0,2,31.0,2.0
37634,F,O,Private Sector,30,1,1,38.0,3.0
37635,M,C,Unemployed,20,1,2,33.0,2.0
37636,M,U,Unemployed,70,0,5,44.0,3.0
37637,F,O,Private Sector,10,3,5,26.0,4.0
37638,M,U,Private Sector,70,1,0,34.0,3.0
37639,M,U,Private Sector,30,0,0,42.0,1.0
37640,M,J,Public Sector,30,0,0,33.0,3.0
37641,F,C,Public Sector,30,4,0,35.0,1.0
37642,M,O,Self-employed,70,0,1,44.0,1.0
37643,F,O,Unemployed,10,5,1,39.0,1.0
37644,M,U,Public Sector,40,0,1,,
