loan_id,cust_id,loan_reason,requested_amount,payback_amount,installment,cat_number_accounts,cat_number_loans_accounts
108323,38226,Housing,25000,28750.32,399.31,2,0
108320,38227,Financial,10000,13800.0,287.5,3,0
108317,38228,Financial,7000,9660.0,161.0,1,0
108311,38230,Personal,10000,13199.76,183.33,1,0
108308,38231,Housing,7000,8050.08,167.71,1,2
108305,38232,Personal,10000,13200.12,366.67,3,0
108302,38233,Car,10000,12700.079999999998,352.78,1,0
108299,38234,Personal,7000,9240.0,192.5,1,0
108296,38235,Personal,15000,19800.0,412.5,3,0
108293,38236,Housing,12000,13800.24,191.67,1,0
108290,38237,Housing,25000,28749.96,798.61,3,2
108284,38239,Financial,5000,6900.12,191.67,3,1
108281,38240,Personal,10000,15840.0,330.0,1,0
108278,38241,Car,7000,8889.84,246.94,1,0
108275,38242,Personal,15000,19800.0,550.0,2,1
108272,38243,Personal,10000,26400.0,550.0,3,2
108269,38244,Car,15000,19049.76,264.58,1,0
108266,38245,Car,10000,12700.079999999998,176.39,1,0
108263,38246,Personal,7000,9240.0,154.0,1,0
108260,38247,Car,4000,5079.960000000001,141.11,1,0
108257,38248,Car,15000,19049.76,264.58,3,0
108254,38249,Housing,12000,13800.0,287.5,2,0
108251,38250,Car,10000,12700.079999999998,176.39,1,0
108248,38251,Financial,10000,13799.88,383.33,1,1
108245,38252,Financial,10000,13800.24,191.67,1,2
108242,38253,Housing,10000,11499.84,319.44,1,0
108239,38254,Car,25000,31750.08,661.46,1,1
108236,38255,Financial,10000,13800.24,191.67,2,2
108233,38256,Car,15000,19050.239999999998,396.88,1,1
108230,38257,Car,7000,8889.84,246.94,2,2
108227,38258,Personal,25000,32999.76,458.33,1,0
108224,38259,Housing,7000,8050.08,167.71,1,0
108221,38260,Housing,25000,28750.2,479.17,3,0
108218,38261,Personal,12000,15840.0,220.0,1,0
108215,38262,Financial,25000,34500.0,718.75,1,0
108212,38263,Personal,7000,9240.12,256.67,1,2
108209,38264,Car,4000,5079.84,105.83,1,0
108206,38265,Housing,10000,28750.32,399.31,1,2
108203,38266,Personal,7000,9240.0,154.0,1,1
108200,38267,Car,12000,15239.88,423.33,1,1
108197,38268,Financial,20000,27600.0,575.0,1,0
108194,38269,Car,5000,6349.8,105.83,1,0
108191,38270,Car,12000,15240.0,254.0,1,0
108188,38271,Housing,7000,8050.08,167.71,1,0
108185,38272,Personal,12000,15840.0,330.0,2,1
108179,38274,Housing,7000,8050.32,111.81,2,0
108176,38275,Car,15000,19050.12,529.17,1,2
108173,38276,Financial,25000,34500.0,575.0,2,0
108170,38277,Car,10000,12700.079999999998,352.78,1,1
108167,38278,Car,10000,12700.079999999998,352.78,1,0
108164,38279,Financial,10000,13800.24,191.67,1,0
108161,38280,Housing,4000,4600.08,127.78,2,0
108158,38281,Financial,12000,16560.0,690.0,1,0
108155,38282,Car,7000,8889.84,123.47,1,0
108152,38283,Personal,10000,13200.0,550.0,1,2
108149,38284,Housing,10000,11500.199999999999,191.67,1,0
108146,38285,Car,10000,12699.84,264.58,2,0
108143,38286,Housing,10000,11499.84,239.58,1,0
108140,38287,Housing,5000,5749.8,95.83,2,0
108137,38288,Housing,7000,8050.08,167.71,1,0
108134,38289,Financial,7000,9660.0,201.25,3,1
108131,38290,Car,10000,12700.079999999998,176.39,1,0
108128,38291,Car,7000,8889.84,246.94,1,0
108125,38292,Housing,10000,11499.84,319.44,3,1
108122,38293,Car,7000,8890.199999999999,148.17,1,0
108119,38294,Car,4000,5080.08,211.67,1,0
108116,38295,Car,7000,8889.84,246.94,1,1
108113,38296,Housing,7000,8050.199999999999,134.17,3,2
108110,38297,Car,25000,31749.840000000004,881.94,1,0
108104,38299,Personal,12000,15840.0,440.0,1,2
108101,38300,Housing,7000,8050.199999999999,134.17,1,1
108098,38301,Personal,10000,13200.0,275.0,1,0
108095,38302,Personal,7000,9240.0,385.0,2,0
108092,38303,Car,10000,12700.079999999998,352.78,1,0
108089,38304,Car,4000,5079.84,105.83,2,0
108086,38305,Personal,10000,13200.12,366.67,3,0
108083,38306,Personal,10000,33000.0,550.0,1,1
108080,38307,Personal,7000,9240.12,256.67,3,0
108077,38308,Financial,10000,13799.88,383.33,2,0
108074,38309,Car,15000,19050.0,317.5,1,0
108071,38310,Car,20000,25400.159999999996,352.78,3,2
108068,38311,Car,4000,5080.32,70.56,1,0
108065,38312,Personal,25000,32999.76,458.33,1,2
108062,38313,Car,7000,8890.199999999999,148.17,1,0
108053,38316,Car,25000,31749.840000000004,881.94,1,0
108050,38317,Housing,10000,11500.199999999999,191.67,1,1
108047,38318,Car,7000,8889.84,246.94,1,0
108044,38319,Personal,10000,19800.0,412.5,1,2
108041,38320,Housing,10000,11499.84,159.72,1,0
108038,38321,Financial,12000,16560.0,276.0,1,1
108035,38322,Car,7000,8889.84,246.94,1,0
108032,38323,Personal,10000,13199.76,183.33,3,0
108029,38324,Housing,7000,8050.32,111.81,1,0
108026,38325,Car,4000,5080.32,70.56,1,1
108023,38326,Housing,7000,8049.960000000001,223.61,3,2
108020,38327,Car,15000,19050.12,529.17,1,0
108017,38328,Housing,7000,8049.960000000001,223.61,1,1
108014,38329,Car,10000,12700.079999999998,529.17,1,2
108011,38330,Car,4000,5079.960000000001,141.11,1,0
108008,38331,Car,10000,12700.079999999998,352.78,1,1
108005,38332,Housing,25000,28750.08,598.96,1,0
108002,38333,Car,7000,8889.84,246.94,1,0
107999,38334,Car,7000,8889.84,123.47,1,0
107993,38336,Personal,15000,19800.0,550.0,2,0
107990,38337,Personal,10000,13200.0,275.0,1,0
107987,38338,Car,10000,12700.079999999998,352.78,2,2
107984,38339,Car,7000,8890.08,185.21,1,0
107981,38340,Financial,15000,20700.0,575.0,1,1
107978,38341,Personal,10000,13200.12,366.67,1,2
107975,38342,Financial,7000,9660.24,134.17,1,0
107972,38343,Personal,4000,5280.12,146.67,1,1
107969,38344,Car,7000,8890.08,185.21,1,0
107966,38345,Personal,5000,6600.0,275.0,1,1
107963,38346,Car,15000,19050.12,529.17,1,0
107960,38347,Housing,4000,4600.2,76.67,1,2
107957,38348,Car,15000,19050.239999999998,396.88,1,1
107954,38349,Car,10000,12700.079999999998,176.39,2,0
107951,38350,Financial,10000,13799.88,383.33,1,0
107948,38351,Housing,12000,13800.24,191.67,2,0
107945,38352,Personal,15000,19800.0,275.0,1,0
107942,38353,Car,25000,31749.840000000004,881.94,1,0
107939,38354,Personal,7000,9240.12,256.67,3,0
107936,38355,Housing,10000,11499.84,239.58,3,0
107933,38356,Personal,10000,13200.0,550.0,1,0
107927,38358,Car,12000,15240.0,317.5,1,0
107924,38359,Car,15000,19050.239999999998,396.88,1,0
107921,38360,Personal,10000,13199.76,183.33,1,0
107918,38361,Car,10000,12700.079999999998,529.17,1,0
107915,38362,Financial,7000,9659.88,268.33,2,0
107912,38363,Financial,10000,13800.0,287.5,1,0
107909,38364,Personal,25000,32999.76,458.33,1,0
107906,38365,Housing,7000,8050.199999999999,134.17,1,1
107903,38366,Personal,10000,13200.0,275.0,1,0
107900,38367,Housing,10000,11499.84,159.72,1,0
107897,38368,Car,10000,12699.84,264.58,1,0
107894,38369,Housing,10000,11500.08,479.17,3,0
107891,38370,Car,10000,12699.84,264.58,3,1
107888,38371,Car,5000,6350.039999999999,176.39,1,0
107885,38372,Housing,10000,11499.84,239.58,1,1
107882,38373,Housing,10000,11500.199999999999,191.67,2,0
107879,38374,Personal,10000,13200.0,220.0,3,0
107876,38375,Car,15000,19050.239999999998,396.88,1,0
107873,38376,Car,12000,15240.24,211.67,1,0
107867,38378,Car,12000,15240.0,317.5,1,1
107864,38379,Car,10000,12700.079999999998,352.78,2,0
107861,38380,Car,15000,19049.76,264.58,1,0
107858,38381,Car,7000,8890.08,185.21,1,0
107855,38382,Housing,15000,17249.760000000002,239.58,1,0
107852,38383,Housing,12000,13800.0,287.5,2,0
107849,38384,Car,10000,12700.079999999998,352.78,3,0
107846,38385,Housing,10000,11499.84,239.58,1,2
107843,38386,Car,10000,12700.079999999998,529.17,1,0
107840,38387,Car,12000,15239.88,423.33,1,0
107837,38388,Car,7000,8889.84,246.94,1,1
107831,38390,Car,7000,8890.08,370.42,1,0
107825,38392,Car,12000,15240.24,211.67,2,1
107822,38393,Financial,7000,9659.88,268.33,1,0
107819,38394,Personal,7000,9240.0,385.0,1,0
107816,38395,Housing,12000,13799.88,383.33,1,0
107813,38396,Car,10000,12700.079999999998,352.78,1,0
107810,38397,Car,10000,12700.079999999998,352.78,2,0
107807,38398,Personal,10000,13200.0,550.0,2,0
107804,38399,Personal,10000,13199.76,183.33,1,1
107798,38401,Personal,10000,13200.12,366.67,1,0
107795,38402,Personal,15000,19800.0,550.0,1,0
107792,38403,Car,7000,8890.08,370.42,1,0
107789,38404,Financial,5000,6900.12,191.67,1,0
107786,38405,Car,10000,31750.199999999997,529.17,1,0
107783,38406,Housing,7000,8049.960000000001,223.61,1,2
107780,38407,Personal,10000,13200.12,366.67,2,0
107777,38408,Housing,10000,11499.84,159.72,1,0
107774,38409,Housing,7000,8050.08,167.71,1,0
107771,38410,Car,12000,15240.24,211.67,2,0
107768,38411,Financial,15000,20700.0,431.25,2,0
107765,38412,Financial,10000,13800.24,191.67,1,0
107762,38413,Car,7000,8889.84,123.47,1,0
107756,38415,Housing,5000,5749.92,119.79,2,0
107753,38416,Housing,10000,11500.199999999999,191.67,2,0
107750,38417,Car,10000,15239.88,423.33,1,1
107744,38419,Personal,10000,13200.0,275.0,1,0
107741,38420,Car,10000,12699.84,264.58,1,0
107735,38422,Car,4000,5079.960000000001,141.11,1,0
107732,38423,Car,5000,6350.039999999999,176.39,2,0
107729,38424,Car,25000,31749.840000000004,881.94,1,0
107726,38425,Car,15000,19050.12,529.17,1,0
107723,38426,Car,15000,19050.239999999998,396.88,1,0
107720,38427,Personal,4000,5279.76,73.33,2,0
107717,38428,Car,15000,19050.239999999998,396.88,1,0
107714,38429,Car,7000,8889.84,246.94,1,1
107711,38430,Housing,15000,17250.12,479.17,1,0
107708,38431,Car,10000,12700.199999999999,211.67,1,1
107705,38432,Personal,10000,26399.88,733.33,1,0
107702,38433,Car,7000,8890.08,185.21,1,0
107699,38434,Housing,7000,8050.08,167.71,1,0
107696,38435,Housing,10000,11499.84,319.44,3,0
107690,38437,Housing,15000,17250.239999999998,359.38,1,0
107684,38439,Car,15000,19050.0,317.5,3,1
107681,38440,Car,7000,8889.84,123.47,1,0
107678,38441,Personal,7000,9240.0,154.0,2,0
107675,38442,Personal,12000,15840.0,440.0,1,0
107672,38443,Personal,25000,33000.0,687.5,1,0
107669,38444,Housing,7000,8050.32,111.81,1,0
107666,38445,Car,7000,8890.08,185.21,1,0
107663,38446,Personal,10000,19800.0,412.5,1,0
107660,38447,Car,5000,6350.039999999999,176.39,1,1
107657,38448,Car,10000,12700.199999999999,211.67,1,1
107648,38451,Housing,25000,28750.32,399.31,1,0
107645,38452,Housing,10000,11499.84,239.58,1,0
107642,38453,Personal,2000,6599.88,183.33,3,1
107636,38455,Financial,7000,9660.24,134.17,1,0
107630,38457,Car,10000,12700.079999999998,352.78,1,1
107627,38458,Housing,10000,11500.199999999999,191.67,1,0
107624,38459,Housing,12000,13799.88,383.33,2,0
107621,38460,Financial,10000,13800.24,191.67,1,0
107618,38461,Car,15000,19050.0,793.75,3,0
107615,38462,Financial,12000,16560.0,460.0,2,0
107612,38463,Housing,10000,17250.0,287.5,1,0
107609,38464,Housing,10000,22999.68,319.44,1,0
107606,38465,Car,10000,12700.079999999998,352.78,1,0
107600,38467,Car,20000,25400.159999999996,529.17,1,1
107597,38468,Car,25000,31749.840000000004,881.94,2,0
107591,38470,Personal,12000,15840.0,330.0,1,0
107588,38471,Car,15000,19050.239999999998,396.88,1,0
107582,38473,Housing,12000,13800.0,287.5,1,0
107579,38474,Financial,7000,9660.24,134.17,2,0
107576,38475,Car,12000,15240.24,211.67,1,2
107573,38476,Personal,10000,13199.76,183.33,3,0
107570,38477,Housing,7000,8050.08,335.42,2,0
107567,38478,Personal,4000,5280.0,110.0,3,0
107564,38479,Personal,10000,33000.0,550.0,1,0
107561,38480,Personal,10000,13199.76,183.33,1,2
107558,38481,Car,10000,12700.079999999998,176.39,1,2
107555,38482,Financial,5000,6900.12,191.67,1,0
107552,38483,Car,10000,12700.079999999998,352.78,2,0
107546,38485,Car,10000,12699.84,264.58,2,0
107543,38486,Car,10000,25400.159999999996,529.17,1,0
107540,38487,Housing,10000,17250.12,479.17,2,0
107537,38488,Car,10000,12700.079999999998,529.17,1,1
107534,38489,Personal,4000,5280.0,88.0,1,0
107531,38490,Personal,15000,19800.0,330.0,1,0
107528,38491,Financial,12000,16560.0,230.0,1,0
107525,38492,Financial,25000,34500.0,718.75,1,0
107519,38494,Housing,10000,11499.84,159.72,1,0
107513,38496,Financial,10000,13800.24,191.67,1,1
107510,38497,Financial,7000,9660.24,134.17,1,1
107507,38498,Car,10000,25400.159999999996,529.17,2,0
107504,38499,Personal,10000,13200.0,550.0,2,0
107501,38500,Personal,10000,13199.76,183.33,1,0
107498,38501,Personal,7000,9240.0,192.5,1,0
107495,38502,Car,7000,8889.84,123.47,1,0
107492,38503,Personal,10000,13200.12,366.67,3,0
107489,38504,Car,7000,8889.84,123.47,2,0
107486,38505,Car,10000,12699.84,264.58,1,0
107480,38507,Car,5000,6350.039999999999,176.39,1,1
107477,38508,Personal,15000,19800.0,550.0,1,2
107474,38509,Financial,12000,16560.0,460.0,1,0
107471,38510,Financial,10000,13800.0,287.5,1,2
107468,38511,Car,15000,19050.12,529.17,1,0
107465,38512,Personal,15000,19800.0,275.0,1,2
107459,38514,Personal,5000,6599.88,183.33,2,0
107456,38515,Personal,10000,13200.0,275.0,1,1
107450,38517,Financial,5000,6899.76,95.83,2,0
107447,38518,Car,7000,8890.199999999999,148.17,1,0
107444,38519,Housing,7000,8050.08,167.71,1,0
107441,38520,Car,10000,12700.079999999998,352.78,1,0
107438,38521,Car,20000,25400.159999999996,705.56,1,0
107432,38523,Housing,10000,11500.08,479.17,1,0
107429,38524,Car,10000,12699.84,264.58,2,0
107420,38527,Car,10000,12700.079999999998,176.39,2,1
107417,38528,Financial,7000,9659.88,268.33,2,0
107414,38529,Housing,10000,11499.84,239.58,1,0
107411,38530,Housing,12000,13799.88,383.33,1,0
107408,38531,Personal,20000,26400.0,550.0,1,0
107405,38532,Housing,7000,8049.960000000001,223.61,3,0
107402,38533,Personal,10000,13200.12,366.67,3,0
107393,38536,Housing,4000,4600.2,76.67,2,0
107390,38537,Car,7000,8890.08,185.21,1,1
107387,38538,Car,7000,8890.08,185.21,1,0
107384,38539,Car,7000,8890.08,185.21,1,1
107381,38540,Housing,10000,11500.08,479.17,1,2
107378,38541,Personal,10000,13200.12,366.67,2,1
107375,38542,Housing,7000,8050.08,167.71,1,0
107372,38543,Housing,12000,13800.24,191.67,1,0
107369,38544,Personal,7000,9240.0,192.5,1,0
107366,38545,Housing,7000,8050.32,111.81,1,1
107363,38546,Housing,15000,17249.760000000002,239.58,1,0
107357,38548,Housing,15000,17250.12,479.17,3,0
107354,38549,Car,5000,6349.92,132.29,1,1
107351,38550,Financial,15000,20700.0,575.0,1,0
107348,38551,Personal,10000,13200.0,275.0,2,1
107345,38552,Housing,7000,8050.08,167.71,1,1
107342,38553,Car,4000,5079.84,105.83,1,0
107339,38554,Personal,7000,9240.12,256.67,1,0
107336,38555,Car,7000,8890.08,185.21,1,1
107333,38556,Personal,10000,13200.0,275.0,3,0
107330,38557,Financial,15000,20700.0,431.25,1,0
107327,38558,Financial,4000,5519.88,153.33,1,2
107324,38559,Personal,12000,15840.0,220.0,1,0
107321,38560,Car,5000,6350.039999999999,176.39,1,0
107318,38561,Car,10000,15240.0,317.5,3,0
107315,38562,Car,15000,19050.0,793.75,1,0
107312,38563,Financial,12000,16560.0,460.0,1,1
107309,38564,Car,10000,19050.12,529.17,1,0
107306,38565,Car,10000,12699.84,264.58,1,0
107303,38566,Personal,12000,15840.0,660.0,1,0
107300,38567,Personal,10000,13200.0,275.0,2,0
107297,38568,Personal,7000,9240.0,192.5,1,0
107294,38569,Financial,20000,27600.12,766.67,1,0
107291,38570,Car,10000,12700.199999999999,211.67,1,0
107288,38571,Personal,10000,13200.0,220.0,1,0
107285,38572,Car,4000,5080.32,70.56,3,0
107282,38573,Car,7000,8889.84,246.94,1,0
107279,38574,Personal,15000,19800.0,550.0,1,0
107276,38575,Financial,10000,13800.24,191.67,1,0
107273,38576,Personal,15000,19800.0,825.0,1,2
107270,38577,Housing,25000,28749.96,798.61,1,0
107267,38578,Personal,15000,19800.0,412.5,1,0
107261,38580,Car,12000,15240.0,317.5,2,1
107258,38581,Housing,7000,8049.960000000001,223.61,2,0
107255,38582,Car,7000,8889.84,246.94,1,0
107252,38583,Car,15000,19049.76,264.58,2,0
107249,38584,Car,25000,31749.840000000004,440.97,1,0
107246,38585,Car,15000,19050.12,529.17,1,0
107243,38586,Car,15000,19050.12,529.17,1,0
107240,38587,Housing,10000,11499.84,319.44,1,0
107237,38588,Financial,10000,13800.0,287.5,2,1
107234,38589,Housing,7000,8050.199999999999,134.17,2,0
107231,38590,Financial,4000,5520.0,115.0,1,0
107228,38591,Car,5000,6349.68,88.19,1,0
107225,38592,Car,10000,12700.199999999999,211.67,1,0
107222,38593,Personal,15000,19800.0,412.5,1,1
107219,38594,Car,10000,12700.079999999998,529.17,1,0
107216,38595,Financial,10000,13799.88,383.33,2,0
107213,38596,Car,10000,12700.199999999999,211.67,3,0
107210,38597,Housing,7000,8050.199999999999,134.17,1,0
107204,38599,Car,10000,31750.08,661.46,1,0
107201,38600,Personal,15000,19800.0,412.5,3,0
107195,38602,Car,15000,19050.0,317.5,1,0
107192,38603,Housing,7000,8050.199999999999,134.17,1,1
107189,38604,Car,12000,15239.88,423.33,1,0
107186,38605,Financial,10000,13800.0,287.5,1,0
107183,38606,Housing,7000,8050.08,335.42,1,0
107180,38607,Housing,5000,5749.92,239.58,1,0
107177,38608,Housing,15000,17250.12,479.17,1,2
107174,38609,Housing,12000,13799.88,383.33,3,0
107171,38610,Housing,10000,11499.84,159.72,1,0
107168,38611,Housing,5000,5749.92,79.86,1,0
107165,38612,Car,25000,31749.840000000004,440.97,3,1
107162,38613,Car,7000,8889.84,246.94,1,0
107159,38614,Financial,5000,6900.0,143.75,1,1
107156,38615,Car,2000,5080.32,70.56,1,0
107153,38616,Car,5000,6349.8,105.83,1,0
107150,38617,Personal,5000,6600.0,275.0,1,0
107147,38618,Car,15000,19050.0,317.5,1,0
107144,38619,Car,5000,6349.92,264.58,1,0
107138,38621,Car,10000,12700.079999999998,176.39,1,0
107135,38622,Personal,15000,19800.0,412.5,1,0
107129,38624,Housing,12000,13800.0,575.0,1,0
107126,38625,Housing,7000,8050.199999999999,134.17,1,0
107123,38626,Personal,10000,13200.0,220.0,2,0
107117,38628,Personal,15000,19800.0,550.0,1,0
107111,38630,Housing,7000,8049.960000000001,223.61,1,0
107105,38632,Car,10000,12700.079999999998,176.39,1,0
107102,38633,Personal,25000,32999.76,458.33,2,0
107099,38634,Housing,15000,17250.12,479.17,2,0
107096,38635,Personal,12000,15840.0,330.0,1,0
107093,38636,Car,12000,15239.88,423.33,1,0
107090,38637,Personal,12000,15840.0,660.0,3,1
107084,38639,Financial,7000,9660.0,201.25,1,0
107081,38640,Car,4000,5079.84,105.83,1,0
107078,38641,Car,7000,8889.84,246.94,3,0
107075,38642,Car,12000,15240.0,317.5,2,0
107072,38643,Car,10000,15239.88,423.33,1,0
107069,38644,Car,10000,15240.24,211.67,1,0
107066,38645,Housing,5000,5749.92,119.79,1,0
107063,38646,Personal,10000,13200.0,275.0,1,1
107060,38647,Housing,15000,17250.12,479.17,1,0
107057,38648,Car,25000,31750.08,661.46,1,0
107054,38649,Personal,25000,33000.0,687.5,3,0
107051,38650,Housing,7000,8049.960000000001,223.61,1,0
107048,38651,Housing,7000,8050.32,111.81,1,0
107045,38652,Personal,10000,33000.0,687.5,1,0
107042,38653,Car,20000,25400.159999999996,529.17,1,2
107039,38654,Car,2000,6349.68,88.19,1,0
107036,38655,Housing,10000,11500.199999999999,191.67,1,2
107033,38656,Car,7000,8890.08,185.21,1,0
107030,38657,Personal,7000,9239.76,128.33,3,0
107027,38658,Financial,2000,6900.0,143.75,1,0
107024,38659,Housing,15000,17249.760000000002,239.58,1,0
107021,38660,Housing,25000,28750.08,598.96,1,0
107018,38661,Personal,7000,9240.12,256.67,1,0
107015,38662,Financial,10000,13800.0,230.0,1,0
107009,38664,Housing,10000,11499.84,319.44,3,0
107006,38665,Personal,7000,9239.76,128.33,1,0
107003,38666,Car,15000,19050.0,317.5,2,0
107000,38667,Personal,7000,9240.0,154.0,3,0
106997,38668,Car,10000,12700.079999999998,352.78,1,2
106991,38670,Housing,15000,17249.760000000002,239.58,1,0
106985,38672,Personal,15000,19800.0,330.0,1,2
106982,38673,Financial,7000,9660.24,134.17,1,0
106979,38674,Car,10000,19050.239999999998,396.88,2,1
106976,38675,Car,12000,15240.0,254.0,1,0
106973,38676,Personal,7000,9240.0,192.5,1,0
106970,38677,Personal,20000,26400.0,440.0,1,1
106967,38678,Car,7000,8889.84,123.47,1,1
106961,38680,Housing,4000,4599.84,95.83,1,0
106958,38681,Car,10000,12700.079999999998,352.78,3,0
106955,38682,Financial,12000,16560.0,230.0,2,0
106952,38683,Financial,7000,9659.88,268.33,1,0
106949,38684,Car,7000,8890.08,185.21,1,1
106946,38685,Car,5000,6349.68,88.19,2,1
106943,38686,Personal,25000,33000.0,687.5,1,0
106940,38687,Car,4000,5079.960000000001,141.11,1,0
106937,38688,Car,10000,31749.840000000004,881.94,3,0
106934,38689,Car,7000,8889.84,123.47,1,0
106928,38691,Car,7000,8890.08,185.21,1,1
106925,38692,Housing,12000,13800.0,287.5,1,0
106922,38693,Car,7000,8889.84,123.47,1,0
106916,38695,Housing,12000,13799.88,383.33,1,0
106913,38696,Housing,7000,8050.08,167.71,1,0
106910,38697,Car,10000,12700.079999999998,352.78,1,0
106907,38698,Housing,7000,8050.199999999999,134.17,1,0
106904,38699,Housing,20000,23000.04,638.89,1,1
106901,38700,Personal,15000,19800.0,275.0,2,1
106898,38701,Financial,12000,16560.0,345.0,1,1
106895,38702,Financial,5000,6900.0,143.75,1,0
106892,38703,Housing,5000,5749.92,79.86,2,2
106886,38705,Personal,10000,13200.12,366.67,1,0
106883,38706,Car,10000,19050.239999999998,396.88,1,0
106880,38707,Personal,7000,9240.12,256.67,1,1
106877,38708,Housing,7000,8050.08,167.71,3,0
106874,38709,Housing,12000,13800.24,191.67,1,0
