loan_id,cust_id,date,loan_reason,loan_term,requested_amount,installment,number_loans_accounts,number_accounts
123920,33027,2017-05-01,Car,60,10000,635.0,0,2
123917,33028,2017-11-01,Car,36,10000,881.94,1,1
123914,33029,2016-10-01,Car,24,7000,370.42,0,2
123911,33030,2017-05-01,Car,36,15000,529.17,1,1
123908,33031,2016-09-01,Car,60,25000,529.17,0,1
123905,33032,2018-10-01,Financial,36,7000,268.33,2,1
123902,33033,2018-01-01,Car,48,20000,529.17,0,1
123899,33034,2017-09-01,Car,24,25000,1322.92,0,1
123896,33035,2016-08-01,Car,72,5000,88.19,0,1
123893,33036,2016-04-01,Personal,48,7000,192.5,0,3
123890,33037,2018-11-01,Housing,48,15000,359.38,1,4
123887,33038,2017-02-01,Car,48,12000,317.5,0,1
123884,33039,2018-08-01,Car,72,10000,176.39,1,1
123881,33040,2016-02-01,Personal,36,7000,256.67,0,1
123878,33041,2016-12-01,Car,48,4000,105.83,0,2
123875,33042,2016-08-01,Personal,72,15000,275.0,1,1
123872,33043,2016-04-01,Housing,72,7000,111.81,0,6
123869,33044,2016-05-01,Car,48,25000,661.46,1,2
123866,33045,2016-10-01,Financial,36,12000,460.0,1,1
123863,33046,2016-05-01,Car,72,2000,70.56,0,1
123860,33047,2018-09-01,Housing,48,15000,359.38,0,1
123857,33048,2016-10-01,Personal,24,4000,220.0,1,1
123854,33049,2018-07-01,Personal,48,10000,330.0,0,1
123851,33050,2016-02-01,Financial,36,10000,383.33,0,3
123848,33051,2017-06-01,Car,36,10000,352.78,0,1
123845,33052,2017-09-01,Car,36,25000,881.94,0,1
123842,33053,2016-01-01,Car,60,50000,1058.33,2,2
123839,33054,2017-03-01,Financial,48,7000,201.25,0,1
123836,33055,2016-12-01,Car,36,7000,246.94,0,1
123833,33056,2018-09-01,Personal,36,15000,550.0,0,2
123830,33057,2018-02-01,Financial,24,7000,402.5,0,2
123827,33058,2017-10-01,Financial,24,7000,402.5,0,1
123824,33059,2017-06-01,Car,48,10000,264.58,2,1
123821,33060,2018-11-01,Car,72,4000,70.56,1,1
123818,33061,2017-04-01,Personal,36,10000,366.67,2,2
123815,33062,2016-10-01,Personal,36,10000,366.67,0,1
123812,33063,2017-09-01,Housing,48,7000,167.71,1,1
123809,33064,2016-11-01,Car,48,15000,396.88,0,1
123806,33065,2018-10-01,Car,72,10000,176.39,0,1
123803,33066,2016-06-01,Financial,36,7000,268.33,0,1
123800,33067,2016-02-01,Housing,48,50000,1197.92,1,4
123797,33068,2016-01-01,Financial,36,20000,766.67,0,2
123794,33069,2016-04-01,Financial,72,20000,383.33,0,1
123791,33070,2017-05-01,Housing,72,10000,159.72,0,1
123788,33071,2016-09-01,Car,24,20000,1058.33,1,2
123785,33072,2017-10-01,Personal,36,10000,366.67,0,1
123782,33073,2016-09-01,Housing,60,7000,134.17,2,1
123779,33074,2016-03-01,Housing,36,15000,479.17,1,1
123776,33075,2018-09-01,Car,36,25000,881.94,0,2
123773,33076,2017-02-01,Financial,48,7000,201.25,0,1
123770,33077,2017-11-01,Car,24,12000,635.0,0,1
123767,33078,2017-10-01,Housing,36,10000,319.44,0,1
123764,33079,2017-09-01,Car,48,7000,185.21,1,1
123761,33080,2017-11-01,Financial,72,12000,230.0,0,1
123758,33081,2017-11-01,Personal,36,7000,256.67,0,2
123755,33082,2018-05-01,Housing,36,12000,383.33,1,1
123752,33083,2018-06-01,Housing,48,10000,239.58,1,1
123749,33084,2017-11-01,Car,48,25000,661.46,0,1
123746,33085,2018-09-01,Personal,72,25000,458.33,0,1
123743,33086,2016-12-01,Housing,72,10000,159.72,1,1
123740,33087,2017-01-01,Car,36,10000,352.78,0,1
123737,33088,2017-01-01,Car,48,7000,185.21,0,1
123734,33089,2017-06-01,Car,24,7000,370.42,1,1
123731,33090,2016-12-01,Housing,48,12000,287.5,0,3
123728,33091,2018-10-01,Financial,48,12000,345.0,0,1
123725,33092,2017-04-01,Housing,72,30000,479.17,0,2
123722,33093,2017-01-01,Personal,48,15000,412.5,1,1
123719,33094,2016-05-01,Housing,36,15000,479.17,0,1
123716,33095,2018-10-01,Financial,48,7000,201.25,1,2
123713,33096,2016-12-01,Personal,72,10000,183.33,0,1
123710,33097,2016-08-01,Car,72,15000,264.58,0,2
123707,33098,2016-02-01,Car,36,30000,1058.33,0,1
123704,33099,2016-08-01,Housing,24,12000,575.0,0,2
123701,33100,2018-07-01,Financial,36,4000,153.33,0,2
123698,33101,2016-09-01,Car,72,12000,211.67,0,2
123695,33102,2017-10-01,Car,60,5000,105.83,0,1
123692,33103,2016-05-01,Car,72,15000,264.58,2,2
123689,33104,2018-07-01,Car,36,10000,352.78,0,1
123686,33105,2018-01-01,Car,36,25000,881.94,0,1
123683,33106,2017-12-01,Car,48,12000,317.5,0,1
123680,33107,2016-12-01,Personal,72,10000,183.33,1,1
123677,33108,2016-02-01,Car,36,10000,352.78,0,1
123674,33109,2016-07-01,Car,36,25000,881.94,0,1
123671,33110,2017-06-01,Car,36,7000,246.94,0,1
123668,33111,2018-11-01,Car,48,25000,661.46,0,1
123665,33112,2016-04-01,Car,36,7000,246.94,0,1
123662,33113,2016-12-01,Financial,36,25000,958.33,0,1
123659,33114,2016-04-01,Housing,24,7000,335.42,0,1
123656,33115,2016-10-01,Personal,36,15000,550.0,0,3
123653,33116,2018-03-01,Financial,60,10000,230.0,0,1
123650,33117,2016-04-01,Financial,60,10000,230.0,1,1
123647,33118,2018-08-01,Housing,48,7000,167.71,1,2
123644,33119,2016-04-01,Car,36,4000,141.11,0,1
123641,33120,2016-09-01,Housing,24,10000,479.17,0,3
123638,33121,2016-01-01,Housing,60,7000,134.17,0,1
123635,33122,2018-12-01,Car,72,12000,211.67,2,2
123632,33123,2017-04-01,Personal,48,7000,192.5,0,2
123629,33124,2018-05-01,Car,48,10000,264.58,0,1
123626,33125,2016-05-01,Financial,36,10000,383.33,0,2
123623,33126,2017-01-01,Car,72,15000,264.58,0,1
123620,33127,2016-10-01,Housing,48,15000,359.38,2,1
123617,33128,2016-12-01,Housing,36,25000,798.61,1,2
123614,33129,2016-06-01,Car,24,15000,793.75,1,1
123611,33130,2016-11-01,Housing,60,7000,134.17,0,1
123608,33131,2017-08-01,Car,48,7000,185.21,0,1
123605,33132,2016-03-01,Financial,72,10000,191.67,1,1
123602,33133,2017-05-01,Housing,72,10000,159.72,0,1
123599,33134,2018-08-01,Financial,72,20000,383.33,0,1
123596,33135,2018-03-01,Car,36,15000,529.17,0,1
123593,33136,2017-12-01,Financial,60,20000,460.0,0,1
123590,33137,2017-03-01,Car,48,7000,185.21,0,2
123587,33138,2016-10-01,Car,72,20000,352.78,1,1
123584,33139,2017-07-01,Car,24,7000,370.42,0,1
123581,33140,2016-09-01,Car,36,25000,881.94,2,1
123578,33141,2018-06-01,Housing,36,15000,479.17,0,1
123575,33142,2016-08-01,Personal,72,15000,275.0,4,1
123572,33143,2017-07-01,Car,24,10000,529.17,1,1
123569,33144,2017-01-01,Personal,24,15000,825.0,0,1
123566,33145,2018-10-01,Financial,72,25000,479.17,0,2
123563,33146,2016-08-01,Car,72,25000,440.97,0,2
123560,33147,2016-07-01,Housing,36,10000,319.44,0,2
123557,33148,2017-05-01,Car,72,10000,176.39,0,1
123554,33149,2016-06-01,Financial,36,5000,191.67,0,2
123551,33150,2016-09-01,Personal,36,20000,733.33,0,2
123548,33151,2018-04-01,Car,36,50000,1763.89,0,1
123545,33152,2016-10-01,Car,48,25000,661.46,0,1
123542,33153,2016-04-01,Personal,48,7000,192.5,0,2
123539,33154,2016-02-01,Personal,60,30000,660.0,2,2
123536,33155,2018-06-01,Housing,72,30000,479.17,0,1
123533,33156,2017-09-01,Financial,24,7000,402.5,0,2
123530,33157,2017-08-01,Car,36,12000,423.33,0,1
123527,33158,2018-01-01,Personal,24,7000,385.0,0,1
123524,33159,2017-05-01,Car,36,50000,1763.89,0,1
123521,33160,2018-09-01,Personal,36,7000,256.67,1,2
123518,33161,2018-11-01,Personal,48,5000,137.5,0,1
123515,33162,2016-11-01,Housing,60,25000,479.17,0,2
123512,33163,2018-02-01,Housing,48,15000,359.38,0,1
123509,33164,2017-02-01,Housing,48,12000,287.5,1,1
123506,33165,2016-09-01,Car,60,7000,148.17,1,1
123503,33166,2017-12-01,Car,24,10000,529.17,2,1
123500,33167,2017-01-01,Car,60,10000,254.0,0,1
123497,33168,2016-09-01,Housing,36,7000,223.61,1,1
123494,33169,2017-11-01,Car,36,10000,352.78,2,1
123491,33170,2018-01-01,Housing,48,10000,239.58,0,1
123488,33171,2017-04-01,Car,24,10000,529.17,0,1
123485,33172,2017-03-01,Car,48,7000,185.21,1,1
123482,33173,2018-08-01,Financial,48,7000,201.25,0,1
123479,33174,2017-10-01,Personal,48,25000,687.5,0,1
123476,33175,2016-02-01,Car,24,7000,370.42,0,1
123473,33176,2017-05-01,Personal,24,7000,385.0,0,1
123470,33177,2016-10-01,Personal,72,15000,275.0,1,1
123467,33178,2018-07-01,Car,36,10000,352.78,0,2
123464,33179,2016-05-01,Financial,60,12000,276.0,0,2
123461,33180,2018-01-01,Car,60,4000,84.67,1,2
123458,33181,2017-08-01,Personal,36,25000,916.67,0,1
123455,33182,2018-08-01,Car,24,10000,529.17,0,2
123452,33183,2018-08-01,Personal,48,25000,687.5,0,1
123449,33184,2017-08-01,Car,60,25000,529.17,1,1
123446,33185,2018-08-01,Car,72,4000,70.56,1,1
123443,33186,2017-12-01,Personal,60,15000,330.0,0,1
123440,33187,2018-04-01,Car,36,10000,352.78,0,1
123437,33188,2018-01-01,Car,36,15000,529.17,0,1
123434,33189,2018-09-01,Car,48,7000,185.21,2,1
123431,33190,2018-08-01,Personal,48,7000,192.5,0,1
123428,33191,2018-08-01,Personal,36,10000,366.67,0,3
123425,33192,2017-07-01,Personal,72,50000,916.67,3,1
123422,33193,2016-08-01,Personal,72,7000,128.33,2,1
123419,33194,2018-03-01,Car,36,4000,141.11,0,1
123416,33195,2017-12-01,Car,36,25000,881.94,0,1
123413,33196,2017-03-01,Housing,72,10000,159.72,0,1
123410,33197,2017-03-01,Car,48,12000,317.5,0,2
123407,33198,2017-01-01,Car,60,15000,317.5,0,1
123404,33199,2016-08-01,Car,24,12000,635.0,0,1
123401,33200,2018-02-01,Personal,36,7000,256.67,0,1
123398,33201,2018-10-01,Housing,36,10000,319.44,2,1
123395,33202,2016-02-01,Car,72,25000,440.97,0,4
123392,33203,2018-05-01,Car,48,5000,132.29,0,1
123389,33204,2017-11-01,Car,72,25000,440.97,0,2
123386,33205,2016-10-01,Personal,72,12000,220.0,0,1
123383,33206,2018-04-01,Housing,60,10000,191.67,0,2
123380,33207,2016-04-01,Car,36,15000,529.17,0,1
123377,33208,2017-04-01,Personal,48,10000,275.0,3,1
123374,33209,2016-10-01,Car,48,20000,529.17,0,1
123371,33210,2018-02-01,Car,72,25000,440.97,0,1
123368,33211,2017-07-01,Personal,72,7000,128.33,0,2
123365,33212,2016-04-01,Car,48,7000,185.21,0,1
123362,33213,2018-01-01,Financial,36,7000,268.33,0,1
123359,33214,2018-11-01,Personal,48,15000,412.5,2,2
123356,33215,2016-09-01,Car,48,12000,317.5,0,1
123353,33216,2018-09-01,Car,48,10000,264.58,1,2
123350,33217,2018-02-01,Housing,24,25000,1197.92,0,1
123347,33218,2016-12-01,Car,72,10000,176.39,0,1
123344,33219,2017-02-01,Financial,48,7000,201.25,1,1
123341,33220,2016-03-01,Car,24,7000,370.42,0,1
123338,33221,2016-08-01,Personal,60,15000,330.0,0,1
123335,33222,2017-04-01,Car,72,12000,211.67,2,1
123332,33223,2017-08-01,Car,48,25000,661.46,1,1
123329,33224,2018-03-01,Financial,36,7000,268.33,0,4
123326,33225,2017-12-01,Housing,36,12000,383.33,0,1
123323,33226,2017-02-01,Financial,60,10000,230.0,0,1
123320,33227,2016-08-01,Car,36,12000,423.33,0,1
123317,33228,2016-10-01,Car,36,25000,881.94,0,2
123314,33229,2016-12-01,Car,36,7000,246.94,0,1
123311,33230,2018-02-01,Car,60,25000,529.17,3,1
123308,33231,2016-12-01,Car,72,10000,176.39,0,3
123305,33232,2017-08-01,Financial,72,10000,191.67,0,2
123302,33233,2018-03-01,Car,72,15000,264.58,1,1
123299,33234,2016-08-01,Car,48,25000,661.46,1,2
123296,33235,2018-08-01,Financial,36,25000,958.33,0,1
123293,33236,2017-11-01,Car,72,4000,70.56,0,1
123290,33237,2016-12-01,Personal,48,15000,412.5,0,2
123287,33238,2018-12-01,Car,36,7000,246.94,0,1
123284,33239,2017-04-01,Housing,36,50000,1597.22,0,1
123281,33240,2018-12-01,Housing,48,15000,359.38,0,3
123278,33241,2016-12-01,Personal,48,7000,192.5,1,1
123275,33242,2016-10-01,Car,48,10000,264.58,0,2
123272,33243,2017-04-01,Car,60,10000,529.17,0,1
123269,33244,2016-02-01,Car,48,10000,264.58,1,1
123266,33245,2016-04-01,Personal,24,12000,660.0,0,1
123263,33246,2016-09-01,Personal,36,7000,256.67,1,1
123260,33247,2016-09-01,Car,36,12000,423.33,0,1
123257,33248,2017-04-01,Car,72,15000,264.58,0,1
123254,33249,2016-07-01,Car,24,10000,529.17,0,1
123251,33250,2018-12-01,Car,24,4000,211.67,0,2
123248,33251,2016-01-01,Housing,48,2000,119.79,1,2
123245,33252,2018-03-01,Car,60,10000,211.67,1,1
123242,33253,2018-11-01,Personal,36,7000,256.67,0,1
123239,33254,2017-06-01,Car,36,2000,176.39,0,1
123236,33255,2016-04-01,Financial,72,5000,95.83,0,1
123233,33256,2016-01-01,Car,48,7000,185.21,0,2
123230,33257,2016-10-01,Financial,48,10000,345.0,1,1
123227,33258,2018-09-01,Car,72,15000,264.58,0,1
123224,33259,2017-01-01,Financial,36,10000,383.33,0,1
123221,33260,2016-11-01,Housing,24,25000,1197.92,0,1
123218,33261,2017-05-01,Personal,24,10000,550.0,0,1
123215,33262,2017-06-01,Housing,72,10000,159.72,0,4
123212,33263,2016-09-01,Car,48,12000,317.5,0,1
123209,33264,2016-06-01,Housing,24,4000,191.67,1,1
123206,33265,2017-06-01,Car,48,25000,661.46,0,1
123203,33266,2016-05-01,Housing,48,5000,119.79,0,2
123200,33267,2018-05-01,Personal,48,10000,275.0,1,1
123197,33268,2018-08-01,Financial,36,10000,383.33,0,1
123194,33269,2018-09-01,Personal,48,10000,330.0,0,1
123191,33270,2017-05-01,Financial,36,10000,460.0,1,1
123188,33271,2016-07-01,Housing,36,12000,383.33,0,1
123185,33272,2017-06-01,Car,48,30000,793.75,1,3
123182,33273,2017-11-01,Car,48,7000,185.21,0,2
123179,33274,2017-10-01,Personal,60,7000,154.0,1,1
123176,33275,2018-01-01,Personal,36,7000,256.67,1,1
123173,33276,2018-12-01,Personal,48,10000,275.0,1,1
123170,33277,2018-07-01,Personal,36,10000,366.67,1,2
123167,33278,2016-12-01,Personal,60,7000,154.0,0,2
123164,33279,2017-12-01,Car,36,15000,529.17,0,3
123161,33280,2016-07-01,Car,60,30000,635.0,0,1
123158,33281,2018-09-01,Personal,72,15000,275.0,4,1
123155,33282,2017-04-01,Financial,36,5000,191.67,0,2
123152,33283,2018-01-01,Car,48,10000,264.58,0,1
123149,33284,2016-03-01,Car,48,15000,396.88,0,1
123146,33285,2018-03-01,Car,72,10000,176.39,0,2
123143,33286,2018-04-01,Car,36,4000,141.11,0,2
123140,33287,2017-09-01,Car,24,10000,529.17,0,2
123137,33288,2016-09-01,Car,48,10000,264.58,0,1
123134,33289,2018-06-01,Car,24,12000,635.0,3,3
123131,33290,2016-03-01,Housing,48,10000,239.58,1,1
123128,33291,2017-06-01,Personal,48,10000,275.0,0,3
123125,33292,2016-09-01,Housing,36,12000,383.33,0,1
123122,33293,2018-11-01,Housing,60,7000,134.17,0,1
123119,33294,2017-01-01,Personal,72,25000,458.33,0,2
123116,33295,2018-01-01,Car,72,25000,440.97,0,1
123113,33296,2016-05-01,Car,60,10000,211.67,2,2
123110,33297,2016-10-01,Housing,24,15000,718.75,0,1
123107,33298,2018-01-01,Housing,72,7000,111.81,1,1
123104,33299,2018-01-01,Financial,48,10000,287.5,0,1
123101,33300,2018-06-01,Car,36,10000,352.78,1,1
123098,33301,2017-09-01,Financial,36,10000,383.33,1,1
123095,33302,2016-11-01,Car,36,10000,352.78,1,1
123092,33303,2016-11-01,Housing,72,10000,159.72,0,1
123089,33304,2016-10-01,Personal,36,5000,183.33,0,1
123086,33305,2017-03-01,Car,36,10000,881.94,1,1
123083,33306,2017-07-01,Car,48,10000,317.5,1,2
123080,33307,2016-10-01,Car,36,5000,176.39,3,3
123077,33308,2016-07-01,Personal,36,10000,366.67,0,1
123074,33309,2017-10-01,Housing,36,7000,223.61,1,3
123071,33310,2017-03-01,Financial,48,15000,431.25,1,1
123068,33311,2018-02-01,Personal,48,7000,192.5,0,2
123065,33312,2016-07-01,Personal,36,10000,440.0,0,4
123062,33313,2018-10-01,Housing,60,4000,76.67,0,1
123059,33314,2016-09-01,Car,72,12000,211.67,1,1
123056,33315,2018-02-01,Housing,48,25000,598.96,1,1
123053,33316,2016-11-01,Personal,48,7000,192.5,0,1
123050,33317,2018-04-01,Car,72,20000,352.78,1,1
123047,33318,2018-03-01,Car,48,7000,185.21,0,1
123044,33319,2016-03-01,Car,72,4000,70.56,1,1
123041,33320,2018-07-01,Personal,48,7000,192.5,0,1
123038,33321,2016-02-01,Personal,24,25000,1375.0,0,1
123035,33322,2016-12-01,Car,72,12000,211.67,0,2
123032,33323,2016-07-01,Car,60,10000,317.5,0,1
123029,33324,2017-11-01,Personal,60,15000,330.0,1,1
123026,33325,2017-01-01,Car,48,7000,185.21,0,1
123023,33326,2017-07-01,Housing,48,50000,1197.92,0,2
123020,33327,2017-11-01,Car,48,15000,396.88,1,1
123017,33328,2017-09-01,Car,60,12000,254.0,0,4
123014,33329,2017-05-01,Car,36,2000,141.11,0,1
123011,33330,2018-09-01,Personal,36,10000,916.67,3,3
123008,33331,2018-05-01,Housing,36,15000,479.17,0,1
123005,33332,2018-07-01,Car,36,10000,352.78,0,2
123002,33333,2018-08-01,Car,60,15000,317.5,1,1
122999,33334,2018-05-01,Car,36,7000,246.94,2,1
122996,33335,2016-11-01,Car,36,10000,352.78,0,1
122993,33336,2017-11-01,Personal,36,10000,366.67,0,1
122990,33337,2016-12-01,Financial,36,10000,383.33,2,3
122987,33338,2017-12-01,Personal,24,30000,1650.0,1,3
122984,33339,2018-06-01,Car,36,10000,352.78,0,1
122981,33340,2018-08-01,Car,36,10000,352.78,0,1
122978,33341,2018-09-01,Housing,36,5000,159.72,0,1
122975,33342,2017-07-01,Car,48,15000,396.88,0,1
122972,33343,2016-07-01,Financial,36,15000,575.0,0,1
122969,33344,2017-11-01,Housing,36,12000,383.33,0,1
122966,33345,2016-12-01,Financial,36,5000,191.67,0,1
122963,33346,2016-04-01,Personal,72,25000,458.33,0,1
122960,33347,2018-04-01,Personal,48,5000,137.5,0,2
122957,33348,2017-10-01,Car,36,30000,1058.33,0,1
122954,33349,2017-04-01,Personal,36,7000,256.67,0,1
122951,33350,2016-08-01,Financial,24,10000,575.0,1,2
122948,33351,2016-01-01,Car,36,15000,529.17,0,4
122945,33352,2018-11-01,Car,48,10000,264.58,0,3
122942,33353,2016-03-01,Financial,36,10000,383.33,0,1
122939,33354,2016-11-01,Car,48,7000,185.21,0,1
122936,33355,2018-11-01,Housing,36,15000,479.17,0,1
122933,33356,2017-11-01,Housing,60,10000,191.67,0,2
122930,33357,2016-12-01,Personal,60,10000,220.0,0,2
122927,33358,2018-08-01,Personal,60,10000,220.0,0,2
122924,33359,2018-07-01,Housing,72,30000,479.17,0,1
122921,33360,2018-10-01,Car,36,10000,352.78,0,4
122918,33361,2017-04-01,Financial,36,7000,268.33,0,1
122915,33362,2017-03-01,Car,48,12000,317.5,0,1
122912,33363,2018-03-01,Car,48,7000,185.21,0,3
122909,33364,2018-05-01,Financial,48,10000,345.0,0,1
122906,33365,2017-02-01,Personal,36,10000,366.67,0,1
122903,33366,2016-04-01,Financial,48,25000,718.75,0,1
122900,33367,2017-09-01,Car,48,30000,793.75,1,1
122897,33368,2016-03-01,Car,60,25000,529.17,1,1
122894,33369,2017-06-01,Housing,36,10000,319.44,0,1
122891,33370,2018-03-01,Financial,48,5000,143.75,0,2
122888,33371,2018-06-01,Housing,36,7000,223.61,0,1
122885,33372,2016-08-01,Car,36,30000,1058.33,1,1
122882,33373,2017-04-01,Car,36,7000,246.94,0,1
122879,33374,2016-03-01,Financial,72,12000,230.0,0,1
122876,33375,2017-09-01,Car,48,10000,264.58,0,1
122873,33376,2018-01-01,Personal,48,10000,275.0,0,1
122870,33377,2018-10-01,Car,36,4000,141.11,1,3
122867,33378,2018-11-01,Car,36,7000,246.94,0,1
122864,33379,2018-02-01,Car,48,10000,264.58,0,1
122861,33380,2018-10-01,Personal,72,15000,275.0,0,3
122858,33381,2018-03-01,Personal,48,25000,687.5,2,1
122855,33382,2018-08-01,Car,72,30000,529.17,0,1
122852,33383,2018-05-01,Personal,48,5000,137.5,0,1
122849,33384,2017-06-01,Car,60,10000,211.67,0,1
122846,33385,2017-12-01,Housing,72,12000,191.67,0,2
122843,33386,2018-07-01,Housing,72,25000,399.31,0,1
122840,33387,2017-10-01,Housing,48,4000,95.83,0,1
122837,33388,2018-04-01,Housing,36,30000,958.33,1,2
122834,33389,2017-10-01,Car,36,15000,529.17,0,1
122831,33390,2017-08-01,Housing,72,12000,191.67,0,1
122828,33391,2017-08-01,Personal,36,4000,146.67,0,2
122825,33392,2018-01-01,Car,72,10000,440.97,0,1
122822,33393,2017-08-01,Financial,36,10000,383.33,0,2
122819,33394,2017-12-01,Housing,36,10000,383.33,0,1
122816,33395,2016-05-01,Car,72,5000,88.19,0,3
122813,33396,2016-06-01,Car,72,12000,211.67,0,1
122810,33397,2016-07-01,Housing,36,10000,319.44,1,2
122807,33398,2017-02-01,Personal,36,7000,256.67,0,1
122804,33399,2017-04-01,Car,36,10000,352.78,0,1
122801,33400,2016-02-01,Housing,48,25000,598.96,1,1
122798,33401,2016-05-01,Car,60,25000,529.17,0,2
122795,33402,2018-06-01,Car,60,10000,529.17,1,1
122792,33403,2017-10-01,Car,36,7000,246.94,0,1
122789,33404,2016-06-01,Personal,36,10000,366.67,0,1
122786,33405,2016-10-01,Housing,60,12000,230.0,0,1
122783,33406,2017-04-01,Housing,60,7000,134.17,0,1
122780,33407,2016-06-01,Car,48,30000,793.75,0,1
122777,33408,2016-04-01,Personal,48,12000,330.0,0,2
122774,33409,2016-12-01,Personal,36,10000,366.67,0,1
122771,33410,2017-02-01,Financial,48,10000,287.5,0,1
122768,33411,2017-02-01,Housing,72,10000,159.72,1,1
122765,33412,2016-10-01,Car,48,10000,264.58,0,1
122762,33413,2018-09-01,Personal,60,10000,220.0,0,2
122759,33414,2018-12-01,Housing,36,5000,159.72,0,2
122756,33415,2016-04-01,Car,36,10000,352.78,0,1
122753,33416,2017-03-01,Car,48,7000,185.21,2,2
122750,33417,2016-03-01,Car,48,7000,185.21,0,1
122747,33418,2018-11-01,Financial,48,12000,345.0,0,1
122744,33419,2018-09-01,Car,48,7000,185.21,0,1
122741,33420,2018-07-01,Financial,48,4000,115.0,0,1
122738,33421,2018-07-01,Car,72,7000,123.47,0,1
122735,33422,2018-11-01,Financial,36,10000,383.33,0,1
122732,33423,2016-02-01,Car,72,15000,264.58,1,2
122729,33424,2016-06-01,Car,48,12000,317.5,1,1
122726,33425,2016-08-01,Car,48,50000,1322.92,0,1
122723,33426,2018-07-01,Car,48,4000,105.83,0,1
122720,33427,2017-05-01,Car,36,10000,352.78,0,1
122717,33428,2017-05-01,Housing,48,25000,598.96,0,1
122714,33429,2017-09-01,Personal,24,7000,385.0,1,1
122711,33430,2016-01-01,Personal,72,4000,73.33,3,1
122708,33431,2018-09-01,Car,60,7000,148.17,0,1
122705,33432,2016-09-01,Car,36,10000,352.78,0,1
122702,33433,2016-06-01,Housing,60,10000,191.67,0,1
122699,33434,2016-12-01,Personal,48,7000,192.5,0,2
122696,33435,2016-01-01,Financial,36,25000,958.33,3,3
122693,33436,2016-11-01,Housing,48,10000,239.58,1,1
122690,33437,2017-01-01,Housing,48,15000,359.38,0,1
122687,33438,2018-12-01,Personal,48,10000,275.0,0,2
122684,33439,2018-11-01,Personal,72,7000,128.33,0,2
122681,33440,2018-07-01,Financial,72,10000,575.0,0,1
122678,33441,2017-04-01,Personal,36,4000,146.67,0,1
122675,33442,2018-08-01,Personal,36,20000,733.33,0,1
122672,33443,2016-02-01,Personal,60,10000,330.0,0,1
122669,33444,2018-11-01,Car,36,25000,881.94,3,1
122666,33445,2017-03-01,Car,36,12000,423.33,0,1
122663,33446,2017-06-01,Financial,72,4000,76.67,0,1
122660,33447,2018-05-01,Financial,24,25000,1437.5,0,1
122657,33448,2018-09-01,Car,60,4000,84.67,0,1
122654,33449,2017-03-01,Car,36,15000,529.17,0,1
122651,33450,2018-04-01,Car,36,12000,423.33,3,1
122648,33451,2016-11-01,Car,48,15000,396.88,0,1
122645,33452,2016-01-01,Financial,24,10000,575.0,1,1
