loan_id,start_date,end_date
109451,2018-01-01,2018-05-01
109436,2016-12-01,2017-03-01
109433,2016-11-01,2017-03-01
109430,2018-02-01,2018-03-01
109424,2017-04-01,2017-06-01
109412,2017-10-01,2017-12-01
109406,2016-10-01,2016-12-01
109397,2019-06-01,2019-09-01
109394,2018-08-01,2018-09-01
109391,2019-08-01,2019-11-01
109367,2016-08-01,2016-12-01
109364,2016-07-01,2016-08-01
109355,2019-01-01,2019-03-01
109349,2018-07-01,2018-09-01
109346,2018-07-01,2018-10-01
109331,2017-03-01,2017-05-01
109319,2018-11-01,2018-12-01
109316,2018-01-01,2018-02-01
109304,2016-07-01,2016-09-01
109298,2016-10-01,2016-12-01
109292,2018-04-01,2018-06-01
109289,2019-06-01,2019-07-01
109286,2017-02-01,2017-05-01
109271,2017-06-01,2017-07-01
109268,2017-08-01,2017-12-01
109262,2016-08-01,2016-09-01
109259,2017-03-01,2017-05-01
109256,2017-11-01,2018-03-01
109247,2016-08-01,2016-12-01
109232,2016-09-01,2017-01-01
109217,2018-11-01,2018-12-01
109205,2018-12-01,2019-01-01
109187,2018-11-01,2019-03-01
109181,2018-10-01,2019-02-01
109154,2017-06-01,2017-09-01
109151,2018-03-01,2018-06-01
109139,2018-07-01,2018-10-01
109133,2019-05-01,2019-08-01
109109,2017-02-01,2017-04-01
109076,2018-10-01,2018-11-01
109073,2017-12-01,2018-03-01
109070,2019-07-01,2019-10-01
109067,2016-09-01,2016-11-01
109064,2016-12-01,2017-01-01
109061,2018-06-01,2018-10-01
109052,2019-09-01,2020-01-01
109049,2019-06-01,2019-09-01
109037,2018-02-01,2018-03-01
109034,2017-09-01,2017-12-01
109031,2017-02-01,2017-05-01
109028,2016-07-01,2016-10-01
109001,2017-12-01,2018-02-01
108995,2017-12-01,2018-04-01
108989,2017-05-01,2017-09-01
108980,2017-03-01,2017-05-01
108974,2016-07-01,2016-10-01
108971,2017-11-01,2017-12-01
108965,2017-08-01,2017-10-01
108950,2016-08-01,2016-12-01
108941,2017-03-01,2017-07-01
108935,2016-04-01,2016-07-01
108932,2016-07-01,2016-08-01
108929,2016-09-01,2017-01-01
108926,2018-10-01,2018-11-01
108920,2018-10-01,2019-01-01
108917,2017-07-01,2017-08-01
108911,2017-08-01,2017-10-01
108893,2018-12-01,2019-03-01
108890,2018-11-01,2019-02-01
108881,2016-04-01,2016-07-01
108878,2018-03-01,2018-06-01
108863,2017-12-01,2018-01-01
108848,2016-09-01,2016-12-01
108845,2017-05-01,2017-09-01
108833,2017-07-01,2017-11-01
108830,2018-07-01,2018-10-01
108827,2016-10-01,2017-02-01
108812,2017-10-01,2017-12-01
108809,2017-06-01,2017-10-01
108800,2018-02-01,2018-05-01
108797,2018-07-01,2018-10-01
108791,2018-03-01,2018-07-01
108779,2018-01-01,2018-04-01
108773,2016-09-01,2017-01-01
108767,2018-08-01,2018-12-01
108758,2016-10-01,2016-12-01
108749,2017-01-01,2017-03-01
108731,2017-11-01,2018-01-01
108725,2016-10-01,2016-12-01
108722,2018-09-01,2018-10-01
108710,2018-09-01,2018-12-01
108704,2019-01-01,2019-04-01
108701,2018-03-01,2018-06-01
108689,2016-11-01,2017-03-01
108683,2016-06-01,2016-08-01
108680,2016-07-01,2016-11-01
108671,2016-07-01,2016-11-01
108656,2018-01-01,2018-03-01
108644,2017-02-01,2017-04-01
108641,2018-11-01,2019-03-01
108635,2016-12-01,2017-04-01
108632,2018-06-01,2018-08-01
108626,2017-03-01,2017-05-01
108611,2017-01-01,2017-02-01
108602,2019-04-01,2019-08-01
108599,2016-10-01,2017-02-01
108593,2018-03-01,2018-04-01
108572,2018-04-01,2018-06-01
108566,2018-02-01,2018-03-01
108563,2018-11-01,2019-03-01
108560,2017-06-01,2017-08-01
108557,2018-11-01,2018-12-01
108545,2017-07-01,2017-09-01
108527,2018-03-01,2018-04-01
108524,2018-04-01,2018-05-01
108518,2017-10-01,2018-02-01
108503,2017-12-01,2018-02-01
108485,2019-06-01,2019-07-01
108482,2019-03-01,2019-04-01
108479,2017-04-01,2017-07-01
108461,2017-08-01,2017-11-01
108440,2019-01-01,2019-03-01
108428,2019-03-01,2019-06-01
108416,2016-08-01,2016-11-01
108410,2016-09-01,2016-11-01
108407,2017-09-01,2018-01-01
108401,2017-05-01,2017-09-01
108389,2017-12-01,2018-01-01
108383,2019-03-01,2019-04-01
108368,2018-06-01,2018-09-01
108350,2016-12-01,2017-01-01
108344,2017-09-01,2017-12-01
108335,2016-05-01,2016-09-01
108332,2018-05-01,2018-07-01
108329,2017-01-01,2017-04-01
108323,2018-10-01,2019-02-01
108317,2019-02-01,2019-04-01
108311,2017-02-01,2017-06-01
108308,2018-11-01,2019-02-01
108302,2017-06-01,2017-07-01
108296,2016-06-01,2016-09-01
108293,2017-12-01,2018-04-01
108281,2017-10-01,2018-02-01
108257,2016-10-01,2017-01-01
108251,2017-03-01,2017-07-01
108248,2019-08-01,2019-11-01
108236,2017-02-01,2017-05-01
108233,2017-05-01,2017-06-01
108227,2017-04-01,2017-06-01
108215,2018-10-01,2019-01-01
108191,2018-03-01,2018-04-01
108182,2017-12-01,2018-01-01
108179,2016-11-01,2017-02-01
108161,2019-06-01,2019-09-01
108152,2016-12-01,2017-03-01
108149,2018-08-01,2018-09-01
108137,2016-12-01,2017-01-01
108134,2017-04-01,2017-07-01
108125,2018-09-01,2019-01-01
108107,2016-10-01,2017-02-01
108104,2017-03-01,2017-04-01
108095,2017-12-01,2018-03-01
108083,2017-09-01,2018-01-01
108080,2016-10-01,2016-11-01
108074,2016-03-01,2016-06-01
108062,2017-03-01,2017-06-01
108059,2016-12-01,2017-04-01
108053,2018-02-01,2018-06-01
108050,2019-03-01,2019-07-01
108047,2019-08-01,2019-11-01
108044,2016-07-01,2016-10-01
108023,2017-05-01,2017-06-01
108002,2019-05-01,2019-06-01
107996,2019-04-01,2019-07-01
107987,2016-12-01,2017-01-01
107981,2017-10-01,2018-02-01
107963,2016-09-01,2016-11-01
107957,2017-12-01,2018-04-01
107954,2017-06-01,2017-09-01
107948,2018-11-01,2019-02-01
107945,2018-05-01,2018-06-01
107942,2019-05-01,2019-09-01
107936,2019-07-01,2019-10-01
107933,2017-06-01,2017-09-01
107927,2018-10-01,2019-02-01
107921,2018-09-01,2018-12-01
107918,2016-11-01,2017-01-01
107909,2019-02-01,2019-06-01
107903,2018-03-01,2018-06-01
107900,2016-07-01,2016-08-01
107897,2016-11-01,2016-12-01
107894,2019-02-01,2019-03-01
107891,2018-08-01,2018-10-01
107879,2019-04-01,2019-08-01
107870,2016-07-01,2016-10-01
107861,2018-04-01,2018-06-01
107858,2018-02-01,2018-04-01
107840,2017-04-01,2017-08-01
107834,2017-08-01,2017-12-01
107828,2019-08-01,2019-12-01
107819,2017-12-01,2018-03-01
107816,2016-11-01,2017-01-01
107798,2016-12-01,2017-04-01
107789,2019-02-01,2019-05-01
107780,2019-09-01,2020-01-01
107774,2018-05-01,2018-06-01
107768,2017-08-01,2017-11-01
107765,2017-09-01,2017-12-01
107750,2016-09-01,2017-01-01
107747,2017-05-01,2017-09-01
107729,2016-05-01,2016-09-01
107726,2017-08-01,2017-10-01
107723,2017-10-01,2018-02-01
107705,2016-10-01,2016-12-01
107702,2016-08-01,2016-11-01
107696,2017-09-01,2017-12-01
107690,2017-03-01,2017-06-01
107672,2019-02-01,2019-05-01
107651,2017-03-01,2017-07-01
107648,2019-01-01,2019-02-01
107645,2017-07-01,2017-10-01
107639,2017-12-01,2018-01-01
107633,2016-08-01,2016-12-01
107630,2018-04-01,2018-08-01
107627,2018-02-01,2018-05-01
107624,2018-10-01,2019-02-01
107621,2016-11-01,2017-02-01
107615,2019-02-01,2019-04-01
107603,2017-12-01,2018-03-01
107600,2018-08-01,2018-12-01
107597,2017-09-01,2018-01-01
107594,2018-03-01,2018-06-01
107588,2019-02-01,2019-06-01
107585,2016-10-01,2016-11-01
107576,2018-01-01,2018-02-01
107564,2017-01-01,2017-04-01
107552,2019-09-01,2019-11-01
107546,2018-03-01,2018-05-01
107537,2018-11-01,2019-02-01
107516,2017-11-01,2018-01-01
107510,2017-05-01,2017-08-01
107507,2017-04-01,2017-07-01
107504,2017-11-01,2017-12-01
107498,2019-09-01,2019-11-01
107489,2018-05-01,2018-08-01
107483,2017-02-01,2017-06-01
107474,2018-08-01,2018-12-01
107471,2019-05-01,2019-09-01
107468,2018-03-01,2018-06-01
107450,2016-12-01,2017-04-01
107441,2019-04-01,2019-07-01
107432,2017-08-01,2017-11-01
107429,2019-08-01,2019-12-01
107426,2019-07-01,2019-11-01
107423,2016-04-01,2016-07-01
107417,2019-05-01,2019-08-01
107414,2018-03-01,2018-07-01
107408,2016-11-01,2016-12-01
107405,2017-05-01,2017-06-01
107402,2019-05-01,2019-09-01
107399,2019-01-01,2019-04-01
107393,2016-03-01,2016-04-01
107390,2018-12-01,2019-02-01
107384,2017-04-01,2017-07-01
107375,2017-01-01,2017-03-01
107372,2018-12-01,2019-03-01
107369,2018-10-01,2018-11-01
107360,2017-06-01,2017-10-01
107351,2018-10-01,2018-12-01
107348,2019-05-01,2019-08-01
107345,2019-02-01,2019-03-01
107333,2017-12-01,2018-04-01
107330,2017-10-01,2018-02-01
107324,2018-02-01,2018-05-01
107306,2016-05-01,2016-08-01
107294,2017-08-01,2017-12-01
107285,2017-01-01,2017-05-01
107276,2019-09-01,2019-12-01
107273,2018-04-01,2018-08-01
107270,2018-12-01,2019-02-01
107264,2016-10-01,2017-02-01
107258,2019-02-01,2019-06-01
107243,2019-02-01,2019-06-01
107237,2017-08-01,2017-11-01
107216,2018-09-01,2018-10-01
107207,2019-03-01,2019-07-01
107198,2016-11-01,2017-01-01
107189,2019-09-01,2020-01-01
107186,2019-02-01,2019-05-01
107171,2018-06-01,2018-08-01
107168,2017-08-01,2017-10-01
107162,2017-11-01,2017-12-01
107156,2019-04-01,2019-08-01
107153,2017-03-01,2017-04-01
107150,2018-05-01,2018-06-01
107144,2016-09-01,2016-10-01
107138,2018-10-01,2018-12-01
107132,2017-09-01,2018-01-01
107129,2019-06-01,2019-09-01
107123,2018-09-01,2019-01-01
107120,2017-06-01,2017-09-01
107108,2019-01-01,2019-04-01
107105,2018-11-01,2019-02-01
107096,2018-09-01,2018-12-01
107087,2016-07-01,2016-10-01
107084,2018-12-01,2019-02-01
107081,2016-08-01,2016-11-01
107069,2018-01-01,2018-04-01
107063,2019-08-01,2019-12-01
107054,2018-04-01,2018-06-01
107045,2017-04-01,2017-06-01
107039,2016-11-01,2016-12-01
107021,2017-04-01,2017-08-01
107006,2018-04-01,2018-05-01
106985,2016-08-01,2016-12-01
106976,2017-09-01,2017-12-01
106970,2019-03-01,2019-07-01
106964,2019-01-01,2019-04-01
106961,2017-01-01,2017-02-01
106958,2019-08-01,2019-09-01
106943,2018-08-01,2018-12-01
106937,2017-07-01,2017-10-01
106934,2017-05-01,2017-08-01
106931,2017-05-01,2017-06-01
106922,2016-04-01,2016-07-01
106916,2016-03-01,2016-06-01
106913,2018-11-01,2018-12-01
106910,2019-02-01,2019-06-01
106907,2018-11-01,2019-02-01
106904,2018-02-01,2018-05-01
106901,2017-09-01,2017-12-01
106889,2017-03-01,2017-06-01
106886,2018-01-01,2018-02-01
106874,2018-07-01,2018-08-01
106859,2017-06-01,2017-07-01
106850,2017-04-01,2017-07-01
106847,2017-05-01,2017-06-01
106841,2016-10-01,2017-01-01
106835,2017-03-01,2017-06-01
106826,2018-05-01,2018-09-01
106823,2017-12-01,2018-03-01
106820,2016-12-01,2017-03-01
106814,2016-12-01,2017-03-01
106811,2016-10-01,2017-02-01
106796,2017-02-01,2017-06-01
106775,2018-08-01,2018-11-01
106769,2016-12-01,2017-01-01
106751,2018-04-01,2018-06-01
106739,2017-01-01,2017-05-01
106736,2016-08-01,2016-09-01
106718,2017-03-01,2017-05-01
106712,2019-01-01,2019-05-01
106709,2019-04-01,2019-08-01
106706,2018-09-01,2018-12-01
106703,2017-06-01,2017-07-01
106679,2017-05-01,2017-07-01
106673,2019-05-01,2019-09-01
106667,2017-12-01,2018-01-01
106655,2017-04-01,2017-07-01
106628,2016-10-01,2017-01-01
106619,2017-02-01,2017-04-01
106610,2016-07-01,2016-09-01
106604,2018-01-01,2018-03-01
106601,2018-01-01,2018-05-01
106598,2018-04-01,2018-06-01
106589,2016-11-01,2017-02-01
106586,2016-07-01,2016-11-01
106577,2018-11-01,2019-02-01
106574,2018-03-01,2018-07-01
106571,2017-08-01,2017-12-01
106565,2016-06-01,2016-07-01
106562,2017-11-01,2017-12-01
106556,2017-04-01,2017-08-01
106553,2018-05-01,2018-08-01
106535,2017-07-01,2017-09-01
106523,2017-04-01,2017-08-01
106517,2018-03-01,2018-05-01
106514,2017-02-01,2017-03-01
106508,2017-10-01,2017-12-01
106499,2016-05-01,2016-08-01
106493,2017-08-01,2017-12-01
106487,2019-06-01,2019-09-01
106484,2019-03-01,2019-07-01
106481,2017-06-01,2017-09-01
106475,2018-08-01,2018-11-01
106457,2018-06-01,2018-09-01
106430,2016-10-01,2017-02-01
106424,2019-10-01,2020-02-01
106421,2018-12-01,2019-03-01
106409,2018-05-01,2018-06-01
106388,2017-04-01,2017-05-01
106373,2019-02-01,2019-04-01
106370,2017-04-01,2017-05-01
106355,2018-11-01,2018-12-01
106343,2016-12-01,2017-03-01
106340,2016-12-01,2017-03-01
106322,2016-10-01,2017-02-01
106292,2017-09-01,2017-11-01
106283,2017-06-01,2017-07-01
106274,2018-07-01,2018-08-01
106259,2017-02-01,2017-05-01
106253,2017-11-01,2018-03-01
106247,2016-07-01,2016-09-01
106241,2017-05-01,2017-06-01
106229,2018-07-01,2018-10-01
106223,2018-01-01,2018-02-01
106214,2019-05-01,2019-06-01
106193,2018-07-01,2018-10-01
106184,2018-09-01,2018-11-01
106181,2018-11-01,2019-02-01
106175,2017-07-01,2017-08-01
106172,2016-10-01,2017-01-01
106166,2016-09-01,2016-11-01
106160,2019-03-01,2019-06-01
106148,2019-04-01,2019-07-01
106115,2018-12-01,2019-04-01
106112,2018-09-01,2018-11-01
106088,2019-01-01,2019-05-01
106079,2017-10-01,2017-11-01
106073,2016-04-01,2016-08-01
106067,2017-10-01,2017-11-01
106055,2018-03-01,2018-04-01
106043,2016-08-01,2016-12-01
106040,2016-08-01,2016-12-01
106031,2017-04-01,2017-08-01
106028,2016-06-01,2016-07-01
106025,2018-12-01,2019-03-01
106019,2017-07-01,2017-11-01
105995,2019-04-01,2019-07-01
105992,2018-11-01,2019-02-01
105986,2017-03-01,2017-07-01
105980,2016-05-01,2016-08-01
105974,2017-12-01,2018-04-01
105971,2017-10-01,2018-02-01
105959,2019-02-01,2019-05-01
105956,2019-01-01,2019-05-01
105953,2019-02-01,2019-03-01
105950,2018-09-01,2018-12-01
105947,2017-12-01,2018-04-01
105938,2019-01-01,2019-02-01
105932,2016-04-01,2016-08-01
105929,2018-03-01,2018-06-01
105926,2018-09-01,2019-01-01
105899,2017-09-01,2017-11-01
105896,2016-05-01,2016-09-01
105893,2017-05-01,2017-06-01
105890,2016-11-01,2017-02-01
105887,2017-02-01,2017-03-01
105881,2017-02-01,2017-06-01
105863,2018-03-01,2018-07-01
105857,2017-06-01,2017-10-01
105851,2017-02-01,2017-06-01
105848,2018-04-01,2018-05-01
105845,2017-05-01,2017-08-01
105839,2019-07-01,2019-11-01
105830,2018-06-01,2018-09-01
105824,2016-12-01,2017-03-01
105821,2019-02-01,2019-03-01
105818,2016-03-01,2016-05-01
105815,2017-11-01,2018-01-01
105812,2016-05-01,2016-08-01
105806,2017-04-01,2017-08-01
105797,2018-08-01,2018-09-01
105785,2017-07-01,2017-11-01
105776,2017-12-01,2018-02-01
105773,2017-06-01,2017-09-01
105767,2016-08-01,2016-11-01
105764,2018-08-01,2018-11-01
105758,2018-07-01,2018-11-01
105752,2018-03-01,2018-07-01
105746,2019-03-01,2019-04-01
105737,2019-08-01,2019-11-01
105725,2017-01-01,2017-03-01
105716,2018-05-01,2018-08-01
105713,2018-06-01,2018-10-01
105701,2016-11-01,2017-03-01
105698,2016-05-01,2016-09-01
105692,2016-12-01,2017-01-01
105680,2016-08-01,2016-11-01
105665,2018-06-01,2018-09-01
105662,2018-09-01,2018-11-01
105659,2017-11-01,2017-12-01
105656,2017-09-01,2017-10-01
105650,2018-02-01,2018-05-01
105638,2016-06-01,2016-07-01
105632,2017-03-01,2017-04-01
105626,2017-05-01,2017-09-01
105623,2017-01-01,2017-04-01
105602,2017-12-01,2018-03-01
105590,2017-12-01,2018-03-01
105587,2018-05-01,2018-08-01
105572,2019-04-01,2019-08-01
105560,2017-05-01,2017-08-01
105554,2017-03-01,2017-05-01
105551,2017-07-01,2017-10-01
105545,2016-09-01,2017-01-01
105533,2018-11-01,2019-03-01
105506,2019-03-01,2019-06-01
105500,2017-12-01,2018-04-01
105494,2017-05-01,2017-09-01
105482,2018-04-01,2018-07-01
105479,2017-09-01,2018-01-01
105470,2017-12-01,2018-03-01
105458,2017-03-01,2017-07-01
105455,2016-11-01,2016-12-01
105440,2017-04-01,2017-07-01
105437,2017-04-01,2017-08-01
105434,2018-02-01,2018-06-01
105422,2019-02-01,2019-06-01
105419,2017-10-01,2018-02-01
105410,2018-11-01,2019-02-01
105407,2019-06-01,2019-09-01
105398,2019-08-01,2019-09-01
105386,2016-10-01,2016-12-01
105353,2017-09-01,2017-12-01
105344,2019-03-01,2019-07-01
105341,2017-09-01,2017-12-01
105329,2017-11-01,2017-12-01
105311,2017-09-01,2017-12-01
105305,2018-01-01,2018-04-01
105299,2018-12-01,2019-01-01
105296,2016-09-01,2016-12-01
105293,2017-01-01,2017-03-01
105290,2018-03-01,2018-05-01
105287,2017-08-01,2017-12-01
105284,2017-04-01,2017-05-01
105272,2017-07-01,2017-08-01
105269,2018-10-01,2019-01-01
105260,2018-07-01,2018-10-01
105257,2019-07-01,2019-10-01
105254,2017-01-01,2017-05-01
105248,2016-07-01,2016-09-01
105242,2018-12-01,2019-04-01
105236,2017-08-01,2017-09-01
105221,2018-04-01,2018-06-01
105206,2018-05-01,2018-06-01
105203,2016-11-01,2017-03-01
105197,2019-06-01,2019-09-01
105194,2017-12-01,2018-04-01
105188,2017-08-01,2017-09-01
105182,2017-05-01,2017-09-01
105179,2019-01-01,2019-04-01
105173,2017-11-01,2018-01-01
105167,2019-01-01,2019-03-01
105161,2019-01-01,2019-02-01
105158,2017-02-01,2017-03-01
105146,2019-02-01,2019-03-01
105131,2019-08-01,2019-10-01
105122,2019-05-01,2019-08-01
105119,2018-10-01,2018-12-01
105116,2018-09-01,2018-10-01
105098,2016-08-01,2016-11-01
105095,2016-09-01,2017-01-01
105074,2017-11-01,2017-12-01
105068,2016-06-01,2016-07-01
105065,2018-04-01,2018-08-01
105059,2019-06-01,2019-09-01
105050,2017-04-01,2017-08-01
105047,2017-06-01,2017-09-01
105044,2017-02-01,2017-06-01
105041,2019-01-01,2019-05-01
105038,2017-01-01,2017-05-01
105032,2016-08-01,2016-10-01
105029,2017-08-01,2017-12-01
105023,2018-09-01,2018-10-01
105017,2018-05-01,2018-06-01
105014,2019-02-01,2019-05-01
105008,2017-11-01,2018-03-01
104993,2018-02-01,2018-06-01
104984,2018-12-01,2019-03-01
104981,2018-11-01,2018-12-01
104972,2017-04-01,2017-08-01
104969,2018-03-01,2018-04-01
104945,2016-06-01,2016-10-01
104933,2016-10-01,2016-11-01
104927,2018-09-01,2018-12-01
104921,2017-01-01,2017-05-01
104915,2018-10-01,2019-02-01
104891,2018-11-01,2019-02-01
104885,2019-09-01,2019-11-01
104879,2018-01-01,2018-05-01
104876,2017-01-01,2017-04-01
104870,2016-07-01,2016-11-01
104867,2018-04-01,2018-07-01
104864,2016-11-01,2017-01-01
104855,2017-08-01,2017-11-01
104843,2018-04-01,2018-07-01
104834,2017-05-01,2017-07-01
104831,2016-11-01,2017-03-01
104828,2019-04-01,2019-08-01
104816,2017-05-01,2017-08-01
104804,2016-10-01,2017-02-01
104795,2017-06-01,2017-07-01
104792,2017-09-01,2017-10-01
104789,2018-04-01,2018-07-01
104780,2017-03-01,2017-07-01
104774,2017-08-01,2017-12-01
104771,2018-04-01,2018-07-01
104765,2016-11-01,2017-03-01
104762,2017-09-01,2017-12-01
104750,2019-02-01,2019-05-01
104744,2018-03-01,2018-04-01
104738,2017-02-01,2017-05-01
104726,2017-12-01,2018-02-01
104717,2016-05-01,2016-09-01
104711,2017-03-01,2017-07-01
104693,2019-09-01,2020-01-01
104690,2017-05-01,2017-09-01
104672,2017-06-01,2017-10-01
104651,2017-02-01,2017-03-01
104627,2018-04-01,2018-08-01
104618,2017-09-01,2017-11-01
104603,2017-08-01,2017-11-01
104600,2016-08-01,2016-09-01
104597,2017-09-01,2018-01-01
104588,2016-08-01,2016-12-01
104579,2019-08-01,2019-11-01
104576,2019-01-01,2019-03-01
104573,2018-02-01,2018-04-01
104564,2018-02-01,2018-04-01
104558,2017-11-01,2018-02-01
104555,2017-01-01,2017-05-01
104549,2019-09-01,2020-01-01
104528,2016-07-01,2016-10-01
104519,2017-08-01,2017-12-01
104510,2016-11-01,2017-02-01
104501,2019-02-01,2019-03-01
104480,2019-06-01,2019-09-01
104477,2019-01-01,2019-05-01
104474,2018-04-01,2018-08-01
104471,2017-11-01,2017-12-01
104468,2018-11-01,2019-02-01
104450,2019-01-01,2019-02-01
104447,2017-10-01,2017-11-01
104435,2018-12-01,2019-03-01
104432,2018-06-01,2018-09-01
104423,2018-07-01,2018-10-01
104420,2018-09-01,2018-12-01
104417,2018-03-01,2018-05-01
104411,2016-07-01,2016-08-01
104408,2019-02-01,2019-04-01
104399,2017-07-01,2017-10-01
104387,2017-01-01,2017-02-01
104384,2016-09-01,2016-10-01
104381,2017-05-01,2017-07-01
104378,2018-03-01,2018-04-01
104369,2018-05-01,2018-08-01
104363,2017-06-01,2017-10-01
104360,2018-08-01,2018-11-01
104357,2018-01-01,2018-03-01
104354,2019-04-01,2019-08-01
104348,2018-10-01,2018-12-01
104345,2018-02-01,2018-05-01
104339,2017-12-01,2018-04-01
104321,2018-01-01,2018-04-01
104315,2019-03-01,2019-07-01
104312,2017-03-01,2017-06-01
104279,2017-04-01,2017-08-01
104273,2017-07-01,2017-10-01
104264,2017-06-01,2017-07-01
104261,2019-05-01,2019-09-01
104255,2017-03-01,2017-04-01
104246,2019-02-01,2019-05-01
104243,2018-05-01,2018-08-01
104234,2018-09-01,2018-11-01
104219,2017-05-01,2017-06-01
104207,2018-12-01,2019-02-01
104201,2019-03-01,2019-07-01
104192,2019-07-01,2019-11-01
104189,2017-04-01,2017-05-01
104183,2017-11-01,2018-03-01
104174,2017-10-01,2017-12-01
104168,2019-06-01,2019-07-01
104159,2017-01-01,2017-04-01
104138,2016-12-01,2017-04-01
104129,2017-10-01,2017-12-01
104123,2017-10-01,2018-02-01
104120,2018-08-01,2018-09-01
104105,2017-01-01,2017-04-01
104093,2016-08-01,2016-10-01
104090,2018-03-01,2018-06-01
104075,2019-02-01,2019-05-01
104072,2019-05-01,2019-07-01
104069,2017-07-01,2017-10-01
104057,2019-01-01,2019-05-01
104054,2018-09-01,2018-12-01
104039,2018-10-01,2019-02-01
104024,2017-04-01,2017-07-01
104015,2018-07-01,2018-10-01
104012,2019-03-01,2019-06-01
104003,2016-09-01,2016-11-01
104000,2018-09-01,2018-10-01
103997,2018-01-01,2018-02-01
103991,2017-11-01,2018-03-01
103988,2019-04-01,2019-07-01
103976,2019-06-01,2019-09-01
103961,2017-08-01,2017-12-01
103955,2018-10-01,2019-01-01
103952,2019-09-01,2020-01-01
103949,2018-06-01,2018-09-01
103937,2018-08-01,2018-12-01
103934,2016-07-01,2016-11-01
103928,2018-09-01,2018-12-01
103925,2016-12-01,2017-03-01
103919,2019-01-01,2019-04-01
103913,2016-02-01,2016-06-01
103910,2019-04-01,2019-08-01
103907,2018-01-01,2018-04-01
103904,2016-09-01,2016-10-01
103901,2016-10-01,2017-02-01
103895,2017-04-01,2017-08-01
103892,2017-01-01,2017-05-01
103883,2017-01-01,2017-03-01
103880,2019-04-01,2019-08-01
103877,2019-01-01,2019-04-01
103874,2018-03-01,2018-06-01
103871,2017-11-01,2018-01-01
103853,2018-07-01,2018-10-01
103832,2017-02-01,2017-05-01
103829,2018-08-01,2018-09-01
103820,2019-05-01,2019-09-01
103817,2016-06-01,2016-09-01
103814,2017-01-01,2017-04-01
103811,2018-01-01,2018-03-01
103805,2017-06-01,2017-09-01
103796,2016-04-01,2016-08-01
103793,2018-11-01,2018-12-01
103784,2017-04-01,2017-05-01
103766,2018-01-01,2018-02-01
103745,2019-03-01,2019-06-01
