cust_id,gender,religion,employment,postal_code,birth_date,joined_ING_date,number_client_calls_to_ING,number_client_calls_from_ING
34311,M,O,Public Sector,30,1968-06-01,2015-11-01,4,7
34312,M,C,Unemployed,50,1988-08-01,2014-04-01,0,2
34313,M,C,Unemployed,80,1981-10-01,2014-10-01,0,6
34314,F,U,Private Sector,10,1980-07-01,2016-06-01,0,1
34315,M,J,Public Sector,20,1984-09-01,2017-07-01,0,4
34316,M,M,Private Sector,30,1983-09-01,2015-06-01,2,4
34317,M,U,Private Sector,30,1977-12-01,2015-09-01,1,1
34318,M,C,Public Sector,30,1981-07-01,2016-12-01,3,5
34319,M,C,Private Sector,80,1976-04-01,2016-08-01,0,2
34320,M,O,Private Sector,40,1981-07-01,2017-01-01,2,0
34321,M,U,Private Sector,10,1980-05-01,2013-04-01,0,0
34322,F,U,Private Sector,80,1987-04-01,2015-04-01,2,1
34323,F,M,Private Sector,50,1969-11-01,2013-07-01,0,6
34324,M,U,Public Sector,40,1977-04-01,2015-10-01,2,6
34325,M,U,Private Sector,40,1988-08-01,2015-10-01,5,4
34326,F,C,Self-employed,20,1967-10-01,2017-03-01,4,0
34327,M,M,Private Sector,10,1985-09-01,2014-01-01,5,0
34328,M,O,Public Sector,50,1974-04-01,2014-04-01,0,7
34329,M,C,Public Sector,60,1974-10-01,2016-06-01,4,0
34330,M,M,Public Sector,30,1989-08-01,2017-05-01,0,0
34331,M,U,Private Sector,60,1962-04-01,2013-03-01,0,0
34332,M,J,Private Sector,40,1976-03-01,2013-10-01,3,0
34333,F,U,Self-employed,10,1983-02-01,2014-05-01,5,4
34334,M,C,Private Sector,40,1998-06-01,2015-07-01,0,0
34335,M,J,Private Sector,10,1973-05-01,2013-10-01,2,6
34336,M,J,Unemployed,10,1985-05-01,2015-10-01,5,1
34337,M,U,Public Sector,30,1974-01-01,2012-02-01,0,6
34338,M,C,Unemployed,20,1976-10-01,2013-06-01,0,6
34339,M,U,Unemployed,30,1976-01-01,2016-12-01,1,0
34340,M,U,Public Sector,30,1991-09-01,2015-01-01,0,0
34341,F,U,Private Sector,60,1987-02-01,2017-03-01,5,0
34342,M,U,Unemployed,20,1988-03-01,2015-05-01,0,0
34343,M,U,Private Sector,50,1989-07-01,2014-11-01,3,6
34344,F,O,Private Sector,50,1982-02-01,2014-12-01,0,0
34345,M,J,Private Sector,10,1972-04-01,2017-04-01,3,1
34346,M,J,Public Sector,20,1983-01-01,2016-06-01,1,0
34347,M,O,Private Sector,40,1976-01-01,2013-05-01,0,7
34348,M,U,Public Sector,30,1972-12-01,2013-04-01,3,7
34349,F,C,Self-employed,80,1983-03-01,2015-09-01,5,0
34350,M,M,Public Sector,80,1987-06-01,2013-09-01,1,0
34351,M,C,Public Sector,30,1979-01-01,2016-03-01,0,0
34352,M,J,Unemployed,40,1987-10-01,2017-07-01,0,1
34353,F,C,Self-employed,10,1980-08-01,2014-12-01,0,4
34354,M,O,Public Sector,30,1973-09-01,2014-11-01,0,1
34355,M,J,Public Sector,10,1987-03-01,2014-08-01,0,0
34356,M,J,Unemployed,10,1980-10-01,2015-08-01,0,1
34357,M,O,Self-employed,60,1981-02-01,2015-06-01,1,1
34358,M,U,Public Sector,10,1986-06-01,2015-05-01,0,0
34359,M,O,Unemployed,10,1990-12-01,2017-01-01,5,0
34360,M,C,Public Sector,10,1992-09-01,2016-02-01,1,6
34361,M,O,Public Sector,70,1975-12-01,2015-05-01,0,1
34362,M,U,Public Sector,10,1983-02-01,2016-02-01,1,0
34363,M,J,Public Sector,30,1972-08-01,2015-11-01,1,0
34364,F,U,Private Sector,50,1988-06-01,2013-08-01,1,1
34365,M,C,Private Sector,20,1982-01-01,2015-08-01,0,1
34366,M,J,Private Sector,20,1983-10-01,2013-08-01,1,3
34367,F,U,Self-employed,20,1977-06-01,2015-02-01,0,0
34368,M,M,Unemployed,10,1989-04-01,2013-04-01,1,0
34369,M,U,Unemployed,60,1994-12-01,2015-10-01,0,2
34370,M,O,Self-employed,40,1988-10-01,2014-09-01,0,7
34371,M,U,Private Sector,70,1983-04-01,2016-08-01,5,6
34372,M,C,Unemployed,10,1992-02-01,2014-06-01,1,6
34373,F,M,Private Sector,20,1978-07-01,2015-01-01,0,1
34374,M,U,Unemployed,20,1982-07-01,2014-10-01,0,1
34375,F,C,Public Sector,40,1985-04-01,2014-10-01,1,1
34376,M,C,Private Sector,50,1991-10-01,2017-03-01,2,0
34377,M,J,Public Sector,60,1988-10-01,2015-02-01,0,2
34378,M,J,Private Sector,60,1986-12-01,2016-02-01,5,1
34379,F,C,Private Sector,10,1990-06-01,2013-04-01,3,0
34380,F,U,Public Sector,10,1985-03-01,2014-08-01,0,4
34381,M,O,Private Sector,10,1986-06-01,2013-06-01,0,7
34382,M,U,Public Sector,30,1979-05-01,2016-09-01,1,0
34383,M,M,Unemployed,30,1973-07-01,2014-05-01,3,4
34384,M,C,Private Sector,20,1983-01-01,2014-10-01,1,0
34385,F,C,Private Sector,50,1975-06-01,2015-03-01,0,0
34386,M,U,Private Sector,60,1975-05-01,2015-01-01,1,0
34387,M,U,Public Sector,30,1979-04-01,2016-04-01,0,0
34388,M,U,Private Sector,20,1994-04-01,2015-04-01,3,6
34389,M,C,Unemployed,30,1991-09-01,2017-01-01,4,1
34390,M,M,Unemployed,10,1971-04-01,2014-12-01,1,0
34391,M,C,Private Sector,60,1972-06-01,2014-07-01,0,6
34392,M,M,Private Sector,60,1970-05-01,2016-01-01,3,0
34393,F,U,Unemployed,20,1989-06-01,2015-12-01,5,0
34394,F,M,Unemployed,20,1980-05-01,2014-09-01,0,2
34395,F,U,Self-employed,70,1978-09-01,2015-10-01,0,0
34396,M,O,Public Sector,40,1978-06-01,2015-11-01,0,1
34397,M,U,Public Sector,60,1982-04-01,2014-04-01,0,0
34398,M,U,Private Sector,70,1982-05-01,2012-09-01,1,2
34399,M,U,Private Sector,50,1983-10-01,2013-04-01,0,0
34400,M,U,Private Sector,50,1979-06-01,2015-07-01,2,1
34401,M,U,Private Sector,30,1986-06-01,2016-09-01,3,0
34402,F,U,Private Sector,80,1977-05-01,2014-11-01,0,2
34403,M,U,Private Sector,70,1988-09-01,2016-07-01,0,1
34404,M,C,Unemployed,40,1982-04-01,2015-08-01,5,6
34405,F,C,Self-employed,30,1979-04-01,2017-04-01,4,1
34406,M,J,Public Sector,80,1979-10-01,2016-12-01,2,2
34407,M,C,Public Sector,30,1979-02-01,2013-05-01,5,0
34408,M,C,Private Sector,50,1980-07-01,2016-07-01,0,4
34409,F,U,Private Sector,40,1979-11-01,2015-08-01,0,0
34410,M,O,Private Sector,60,1986-09-01,2015-01-01,0,0
34411,M,C,Unemployed,20,1987-07-01,2017-01-01,2,0
34412,M,U,Public Sector,20,1977-08-01,2013-12-01,0,1
34413,F,O,Public Sector,70,1976-12-01,2015-03-01,3,1
34414,M,O,Public Sector,40,1980-02-01,2014-11-01,0,0
34415,M,U,Public Sector,80,1986-02-01,2016-05-01,0,1
34416,M,C,Private Sector,10,1984-04-01,2015-05-01,1,0
34417,F,O,Private Sector,20,1987-02-01,2015-02-01,1,1
34418,M,O,Private Sector,60,1980-08-01,2014-12-01,0,0
34419,M,C,Unemployed,70,1979-04-01,2013-06-01,2,1
34420,M,C,Private Sector,20,1977-12-01,2015-04-01,0,0
34421,F,M,Private Sector,20,1982-11-01,2015-01-01,1,0
34422,M,U,Private Sector,30,1980-01-01,2015-03-01,0,0
34423,M,C,Unemployed,10,1987-09-01,2014-10-01,5,1
34424,M,J,Private Sector,70,1988-07-01,2016-02-01,0,0
34425,F,U,Public Sector,70,1988-12-01,2015-06-01,1,0
34426,F,M,Self-employed,30,1992-06-01,2016-12-01,0,0
34427,F,U,Public Sector,30,1984-01-01,2014-01-01,1,0
34428,M,M,Self-employed,80,1981-07-01,2016-06-01,0,0
34429,M,U,Private Sector,50,1984-07-01,2014-02-01,0,0
34430,M,C,Self-employed,50,1979-03-01,2014-11-01,0,0
34431,M,U,Private Sector,30,1977-03-01,2017-03-01,0,1
34432,M,M,Public Sector,60,1980-10-01,2014-02-01,0,6
34433,M,J,Private Sector,50,1983-10-01,2014-02-01,4,1
34434,M,J,Unemployed,60,1981-05-01,2015-12-01,0,0
34435,M,U,Public Sector,40,1992-01-01,2014-12-01,2,0
34436,F,U,Self-employed,60,1989-06-01,2015-05-01,0,1
34437,F,U,Private Sector,50,1980-06-01,2015-04-01,0,0
34438,M,M,Public Sector,50,1974-08-01,2015-05-01,0,1
34439,M,C,Unemployed,70,1981-09-01,2016-11-01,2,1
34440,M,U,Private Sector,10,1984-11-01,2014-04-01,0,4
34441,F,U,Private Sector,50,1990-02-01,2014-08-01,1,1
34442,M,C,Unemployed,40,1985-05-01,2013-07-01,0,0
34443,M,U,Public Sector,40,1988-05-01,2014-12-01,5,0
34444,M,C,Self-employed,50,1994-09-01,2015-06-01,1,0
34445,F,M,Unemployed,30,1975-11-01,2016-02-01,0,0
34446,M,C,Public Sector,30,1989-11-01,2016-04-01,5,4
34447,F,U,Private Sector,10,1985-09-01,2013-12-01,0,1
34448,F,C,Private Sector,30,1990-02-01,2014-05-01,3,7
34449,M,C,Private Sector,30,1987-06-01,2014-04-01,1,0
34450,M,C,Public Sector,30,1981-09-01,2012-11-01,0,2
34451,M,O,Self-employed,40,1987-12-01,2017-01-01,0,0
34452,F,C,Private Sector,10,1981-11-01,2016-02-01,0,1
34453,M,C,Public Sector,10,1982-04-01,2016-06-01,5,1
34454,M,U,Public Sector,50,1984-06-01,2016-08-01,0,0
34455,F,C,Unemployed,50,1989-02-01,2016-06-01,1,7
34456,M,U,Private Sector,50,1983-11-01,2014-10-01,4,0
34457,M,U,Unemployed,40,1980-12-01,2015-01-01,0,0
34458,M,J,Private Sector,60,1983-09-01,2015-06-01,3,0
34459,M,U,Public Sector,80,1984-08-01,2017-06-01,0,0
34460,M,M,Private Sector,50,1985-02-01,2015-06-01,5,2
34461,M,C,Private Sector,40,1993-02-01,2015-02-01,0,0
34462,M,U,Private Sector,20,1983-01-01,2016-01-01,2,0
34463,M,M,Public Sector,10,1979-12-01,2016-02-01,3,0
34464,M,C,Public Sector,20,1967-05-01,2015-01-01,1,0
34465,M,C,Private Sector,10,1982-02-01,2015-07-01,5,0
34466,M,U,Public Sector,10,1983-10-01,2017-03-01,0,1
34467,F,M,Private Sector,30,1977-04-01,2014-07-01,1,1
34468,M,J,Public Sector,70,1989-04-01,2015-01-01,2,7
34469,M,U,Public Sector,40,1985-06-01,2016-03-01,0,5
34470,M,C,Public Sector,20,1983-03-01,2014-08-01,0,4
34471,M,C,Private Sector,40,1983-12-01,2016-03-01,0,1
34472,M,C,Public Sector,50,1983-09-01,2015-03-01,2,1
34473,F,U,Private Sector,50,1994-05-01,2016-07-01,0,7
34474,F,O,Unemployed,80,1969-10-01,2014-12-01,0,0
34475,M,O,Self-employed,70,1983-07-01,2015-06-01,0,1
34476,M,O,Private Sector,10,1981-07-01,2015-01-01,0,0
34477,F,U,Public Sector,50,1982-10-01,2016-04-01,0,0
34478,M,C,Public Sector,40,1983-05-01,2015-05-01,0,0
34479,M,U,Self-employed,30,1981-10-01,2013-12-01,0,0
34480,M,C,Public Sector,60,1983-04-01,2017-02-01,0,0
34481,M,U,Public Sector,40,1968-11-01,2014-04-01,0,0
34482,M,C,Unemployed,10,1979-02-01,2016-10-01,0,4
34483,F,O,Private Sector,10,1983-01-01,2016-07-01,0,0
34484,M,U,Self-employed,80,1985-03-01,2014-10-01,0,0
34485,M,U,Public Sector,30,1980-06-01,2013-07-01,0,0
34486,F,O,Private Sector,70,1986-09-01,2015-01-01,0,0
34487,M,M,Unemployed,30,1984-11-01,2014-10-01,0,0
34488,M,U,Private Sector,10,1975-11-01,2017-05-01,4,1
34489,M,C,Public Sector,80,1988-11-01,2017-05-01,0,0
34490,M,C,Public Sector,10,1977-04-01,2016-12-01,2,1
34491,M,C,Private Sector,60,1978-03-01,2015-09-01,3,1
34492,F,C,Unemployed,30,1978-11-01,2013-05-01,1,1
34493,M,M,Private Sector,40,1995-03-01,2014-10-01,0,2
34494,M,C,Unemployed,30,1975-03-01,2014-06-01,5,7
34495,M,M,Private Sector,10,1980-08-01,2015-12-01,0,3
34496,M,C,Private Sector,80,1983-09-01,2017-09-01,2,0
34497,M,J,Self-employed,10,1986-08-01,2015-06-01,3,2
34498,M,M,Public Sector,30,1982-02-01,2013-09-01,1,0
34499,F,U,Public Sector,80,1987-01-01,2016-12-01,0,4
34500,M,M,Self-employed,40,1976-04-01,2015-02-01,0,0
34501,M,O,Unemployed,60,1988-06-01,2013-12-01,0,0
34502,M,C,Private Sector,50,1982-08-01,2015-06-01,0,1
34503,M,C,Public Sector,40,1992-12-01,2015-05-01,0,0
34504,M,U,Private Sector,30,1982-06-01,2015-01-01,3,1
34505,M,U,Self-employed,20,1982-10-01,2017-06-01,0,0
34506,M,U,Unemployed,20,1988-07-01,2017-08-01,0,0
34507,F,C,Private Sector,60,1977-05-01,2015-12-01,1,7
34508,M,O,Private Sector,30,1978-01-01,2017-07-01,0,4
34509,F,J,Private Sector,40,1987-12-01,2014-04-01,0,5
34510,F,U,Public Sector,40,1983-07-01,2015-05-01,2,1
34511,M,O,Public Sector,40,1995-05-01,2015-06-01,0,4
34512,F,U,Unemployed,30,1980-07-01,2017-10-01,0,1
34513,M,M,Public Sector,30,1975-08-01,2013-06-01,0,1
34514,F,J,Unemployed,40,1985-04-01,2016-02-01,2,0
34515,M,U,Private Sector,30,1989-10-01,2013-12-01,3,1
34516,M,U,Public Sector,20,1974-12-01,2014-08-01,0,7
34517,F,J,Public Sector,50,1975-06-01,2017-12-01,2,1
34518,F,U,Private Sector,30,1982-11-01,2014-04-01,4,1
34519,M,M,Unemployed,10,1987-11-01,2016-04-01,0,0
34520,M,C,Unemployed,10,1985-11-01,2016-04-01,1,7
34521,F,U,Private Sector,80,1977-07-01,2014-09-01,2,0
34522,M,U,Public Sector,20,1964-04-01,2015-05-01,0,0
34523,M,U,Unemployed,40,1986-02-01,2013-06-01,0,0
34524,M,C,Private Sector,40,1979-03-01,2013-12-01,1,4
34525,M,C,Private Sector,10,1981-10-01,2015-10-01,1,0
34526,F,U,Public Sector,10,1970-01-01,2014-08-01,0,0
34527,M,J,Unemployed,40,1985-02-01,2016-09-01,0,0
34528,F,O,Public Sector,60,1982-04-01,2013-05-01,1,3
34529,M,C,Self-employed,70,1971-11-01,2014-07-01,0,1
34530,F,C,Public Sector,10,1988-07-01,2016-08-01,1,0
34531,M,M,Private Sector,10,1976-03-01,2014-08-01,0,7
34532,M,C,Public Sector,50,1976-02-01,2015-11-01,5,3
34533,M,O,Public Sector,10,1982-10-01,2015-06-01,0,0
34534,F,C,Private Sector,30,1978-01-01,2016-04-01,0,1
34535,F,U,Public Sector,60,1981-01-01,2013-01-01,1,0
34536,F,M,Private Sector,60,1983-06-01,2013-03-01,0,1
34537,M,C,Unemployed,20,1980-10-01,2016-10-01,5,0
34538,M,C,Private Sector,30,1982-12-01,2014-06-01,0,0
34539,M,U,Unemployed,10,1987-02-01,2015-03-01,0,0
34540,F,C,Unemployed,70,1980-06-01,2014-06-01,1,2
34541,F,U,Public Sector,10,1986-04-01,2016-02-01,5,0
34542,M,U,Private Sector,70,1977-09-01,2016-03-01,1,0
34543,M,U,Self-employed,10,1983-03-01,2017-04-01,0,0
34544,F,M,Unemployed,20,1977-11-01,2015-03-01,5,0
34545,M,U,Self-employed,40,1977-04-01,2013-04-01,0,0
34546,F,O,Public Sector,20,1987-06-01,2013-11-01,1,1
34547,M,M,Public Sector,60,1993-02-01,2016-05-01,0,0
34548,M,J,Unemployed,50,1980-01-01,2014-06-01,0,4
34549,M,U,Self-employed,10,1987-02-01,2016-04-01,0,1
34550,M,J,Private Sector,10,1985-01-01,2012-12-01,0,3
34551,M,U,Unemployed,80,1977-12-01,2013-03-01,0,0
34552,F,U,Unemployed,50,1984-02-01,2012-06-01,5,2
34553,M,C,Private Sector,20,1970-08-01,2014-12-01,1,6
34554,F,J,Private Sector,10,1983-07-01,2015-02-01,0,7
34555,M,U,Unemployed,30,1986-12-01,2014-11-01,0,0
34556,M,C,Private Sector,10,1973-03-01,2013-01-01,3,0
34557,M,U,Public Sector,10,1987-10-01,2013-11-01,0,6
34558,M,U,Private Sector,20,1983-11-01,2016-03-01,0,1
34559,M,U,Private Sector,40,1976-11-01,2016-03-01,3,0
34560,F,U,Public Sector,10,1977-02-01,2014-03-01,0,0
34561,M,O,Unemployed,70,1980-01-01,2015-06-01,5,0
34562,F,J,Public Sector,40,1987-01-01,2012-07-01,1,4
34563,M,U,Self-employed,10,1994-02-01,2013-10-01,5,0
34564,F,U,Private Sector,70,1984-10-01,2017-08-01,1,0
34565,M,U,Unemployed,50,1978-04-01,2015-03-01,0,0
34566,M,U,Public Sector,10,1980-02-01,2014-02-01,0,0
34567,M,U,Public Sector,30,1987-09-01,2016-12-01,5,4
34568,M,U,Private Sector,30,1987-08-01,2015-02-01,0,0
34569,M,J,Unemployed,40,1974-09-01,2016-03-01,0,0
34570,M,C,Unemployed,20,1972-09-01,2012-10-01,5,7
34571,M,M,Private Sector,10,1976-12-01,2015-02-01,1,0
34572,F,U,Private Sector,30,1976-06-01,2014-05-01,2,0
34573,M,U,Unemployed,60,1988-10-01,2013-10-01,2,1
34574,M,C,Unemployed,50,1980-07-01,2017-07-01,3,1
34575,F,C,Private Sector,10,1987-12-01,2014-11-01,0,0
34576,M,U,Private Sector,30,1983-03-01,2014-10-01,1,0
34577,M,C,Private Sector,60,1976-03-01,2012-04-01,0,2
34578,M,C,Unemployed,60,1971-03-01,2016-02-01,0,1
34579,F,C,Public Sector,10,1992-02-01,2016-08-01,0,1
34580,F,U,Public Sector,60,1982-03-01,2016-02-01,1,5
34581,F,U,Self-employed,30,1980-07-01,2016-06-01,1,0
34582,M,J,Public Sector,10,1977-05-01,2015-08-01,0,6
34583,M,U,Private Sector,30,1988-05-01,2014-11-01,1,0
34584,F,U,Self-employed,70,1975-06-01,2014-06-01,3,0
34585,M,C,Unemployed,80,1982-10-01,2016-03-01,5,0
34586,F,U,Public Sector,20,1974-06-01,2015-10-01,5,0
34587,M,C,Private Sector,30,1974-04-01,2012-07-01,0,0
34588,M,U,Private Sector,50,1974-02-01,2012-08-01,0,2
34589,M,J,Private Sector,70,1984-09-01,2016-03-01,5,2
34590,M,O,Private Sector,20,1980-06-01,2017-12-01,1,1
34591,F,J,Private Sector,50,1981-10-01,2014-11-01,0,6
34592,M,U,Public Sector,30,1986-02-01,2016-02-01,1,4
34593,M,O,Public Sector,50,1971-08-01,2014-08-01,5,2
34594,M,J,Unemployed,40,1978-03-01,2014-04-01,0,7
34595,F,U,Public Sector,50,1977-07-01,2015-10-01,4,7
34596,F,U,Private Sector,10,1988-02-01,2015-11-01,2,0
34597,F,M,Private Sector,20,1976-06-01,2012-12-01,2,0
34598,M,C,Private Sector,10,1980-09-01,2015-05-01,0,6
34599,F,U,Self-employed,20,1984-01-01,2014-10-01,1,0
34600,F,J,Public Sector,30,1986-03-01,2014-04-01,0,2
34601,F,C,Public Sector,40,1984-09-01,2016-10-01,1,4
34602,M,C,Private Sector,20,1971-09-01,2015-03-01,1,4
34603,M,U,Unemployed,20,1987-03-01,2015-11-01,0,0
34604,M,C,Unemployed,10,1984-01-01,2015-06-01,0,0
34605,M,M,Self-employed,10,1980-05-01,2017-08-01,0,0
34606,M,C,Unemployed,10,1987-01-01,2016-12-01,0,3
34607,F,C,Public Sector,40,1977-01-01,2014-12-01,3,0
34608,M,M,Public Sector,30,1992-03-01,2016-08-01,0,1
34609,M,C,Private Sector,10,1968-03-01,2014-04-01,4,1
34610,M,U,Self-employed,50,1985-05-01,2015-04-01,1,0
34611,M,M,Private Sector,80,1979-01-01,2013-06-01,3,1
34612,M,C,Public Sector,10,1988-02-01,2013-02-01,0,0
34613,F,M,Private Sector,20,1990-10-01,2014-12-01,3,0
34614,M,U,Private Sector,10,1978-10-01,2014-12-01,0,0
34615,M,C,Private Sector,20,1987-12-01,2013-11-01,0,0
34616,F,M,Private Sector,20,1975-10-01,2016-01-01,0,1
34617,F,C,Private Sector,50,1992-03-01,2015-09-01,3,0
34618,M,O,Unemployed,80,1974-01-01,2013-03-01,0,0
34619,F,U,Private Sector,40,1985-03-01,2017-05-01,0,1
34620,M,J,Unemployed,10,1978-01-01,2013-05-01,4,0
34621,M,M,Private Sector,60,1983-08-01,2012-08-01,0,6
34622,M,C,Unemployed,60,1983-09-01,2014-12-01,0,6
34623,F,O,Private Sector,50,1981-03-01,2013-04-01,0,0
34624,M,J,Private Sector,40,1985-06-01,2014-09-01,2,0
34625,M,O,Self-employed,40,1982-09-01,2015-02-01,0,4
34626,M,C,Public Sector,70,1985-01-01,2016-03-01,1,2
34627,F,C,Private Sector,10,1976-06-01,2014-03-01,2,0
34628,M,U,Private Sector,10,1993-08-01,2014-07-01,0,7
34629,M,U,Private Sector,40,1986-08-01,2016-10-01,1,7
34630,M,J,Unemployed,30,1982-01-01,2014-11-01,0,0
34631,M,U,Private Sector,10,1985-02-01,2012-12-01,1,0
34632,M,J,Self-employed,30,1989-10-01,2018-04-01,3,3
34633,M,U,Private Sector,10,1977-10-01,2014-06-01,0,1
34634,M,U,Private Sector,10,1987-08-01,2016-01-01,2,4
34635,F,U,Private Sector,10,1989-05-01,2015-07-01,0,1
34636,M,U,Unemployed,50,1976-06-01,2015-10-01,0,0
34637,M,C,Public Sector,20,1983-03-01,2015-10-01,5,1
34638,M,U,Public Sector,20,1988-01-01,2015-02-01,0,1
34639,M,M,Unemployed,60,1983-04-01,2015-06-01,0,4
34640,M,U,Private Sector,40,1986-08-01,2016-12-01,5,2
34641,M,O,Unemployed,30,1991-03-01,2013-04-01,0,4
34642,M,U,Private Sector,10,1975-10-01,2017-02-01,0,6
34643,M,C,Private Sector,30,1983-12-01,2015-08-01,0,4
34644,M,U,Public Sector,60,1982-01-01,2013-03-01,5,0
34645,M,O,Private Sector,20,1974-08-01,2012-08-01,0,0
34646,M,C,Private Sector,70,1989-09-01,2014-12-01,0,2
34647,F,C,Private Sector,10,1967-05-01,2016-10-01,0,0
34648,F,U,Private Sector,40,1992-06-01,2017-03-01,0,0
34649,F,O,Public Sector,70,1976-01-01,2015-11-01,1,0
34650,M,U,Private Sector,10,1986-04-01,2015-04-01,4,0
34651,M,M,Private Sector,80,1984-08-01,2016-05-01,0,7
34652,F,U,Unemployed,10,1981-11-01,2014-04-01,0,0
34653,F,U,Private Sector,30,1982-07-01,2014-08-01,4,0
34654,M,U,Public Sector,60,1980-08-01,2014-11-01,2,6
34655,M,M,Public Sector,50,1978-07-01,2015-10-01,1,1
34656,M,M,Private Sector,10,1993-01-01,2012-06-01,1,0
34657,F,C,Public Sector,10,1984-04-01,2017-01-01,3,0
34658,F,U,Private Sector,10,1983-12-01,2013-02-01,4,2
34659,M,U,Private Sector,10,1989-07-01,2014-03-01,0,0
34660,M,U,Public Sector,30,1992-08-01,2014-10-01,0,2
34661,M,U,Unemployed,70,1973-03-01,2012-11-01,5,0
34662,M,C,Public Sector,20,1976-08-01,2013-10-01,0,6
34663,M,C,Unemployed,20,1988-07-01,2014-07-01,0,0
34664,M,J,Unemployed,10,1984-09-01,2018-01-01,5,0
34665,M,J,Unemployed,30,1981-08-01,2014-01-01,2,0
34666,M,O,Private Sector,30,1982-09-01,2014-09-01,2,0
34667,F,C,Public Sector,20,1983-05-01,2016-11-01,1,0
34668,F,C,Public Sector,30,1989-11-01,2015-12-01,1,0
34669,M,U,Unemployed,30,1978-03-01,2017-06-01,0,7
34670,F,C,Public Sector,50,1983-07-01,2014-12-01,0,0
34671,M,U,Private Sector,80,1972-08-01,2014-01-01,0,4
34672,M,M,Public Sector,20,1988-09-01,2017-11-01,0,0
34673,M,C,Private Sector,70,1983-01-01,2014-01-01,1,0
34674,F,U,Private Sector,40,1971-07-01,2014-07-01,0,1
34675,F,U,Unemployed,30,1986-09-01,2015-03-01,0,4
34676,M,U,Private Sector,30,1984-07-01,2015-12-01,0,0
34677,F,J,Unemployed,20,1980-09-01,2015-04-01,4,6
34678,F,U,Public Sector,20,1975-08-01,2015-02-01,1,2
34679,M,U,Private Sector,50,1978-10-01,2014-08-01,1,0
34680,M,C,Self-employed,30,1981-06-01,2016-08-01,5,0
34681,M,U,Private Sector,10,1987-12-01,2013-11-01,3,6
34682,F,J,Private Sector,70,1976-04-01,2016-02-01,2,0
34683,M,U,Unemployed,10,1978-11-01,2014-09-01,5,1
34684,M,C,Public Sector,40,1978-07-01,2014-10-01,1,2
34685,M,M,Private Sector,10,1981-10-01,2013-12-01,0,4
34686,M,U,Private Sector,10,1987-04-01,2016-07-01,0,4
34687,F,U,Private Sector,40,1983-03-01,2013-11-01,0,0
34688,M,U,Private Sector,30,1984-05-01,2015-06-01,4,1
34689,F,C,Public Sector,60,1983-07-01,2014-07-01,0,1
34690,F,U,Private Sector,20,1981-03-01,2014-08-01,0,0
34691,M,J,Private Sector,30,1984-10-01,2016-03-01,0,1
34692,F,U,Public Sector,60,1980-03-01,2015-09-01,0,7
34693,F,C,Self-employed,30,1983-06-01,2013-05-01,1,0
34694,F,C,Self-employed,40,1978-04-01,2014-01-01,0,4
34695,M,C,Public Sector,10,1988-11-01,2016-09-01,1,0
34696,M,U,Private Sector,30,1973-05-01,2015-07-01,0,0
34697,M,M,Private Sector,50,1987-03-01,2015-06-01,5,0
34698,M,U,Self-employed,40,1986-10-01,2016-03-01,2,1
34699,M,C,Self-employed,50,1982-08-01,2015-12-01,0,2
34700,F,J,Unemployed,20,1985-12-01,2015-02-01,0,0
34701,F,O,Public Sector,30,1978-08-01,2014-05-01,0,1
34702,M,C,Private Sector,80,1973-04-01,2015-07-01,2,6
34703,M,U,Private Sector,60,1978-07-01,2013-09-01,0,6
34704,F,C,Unemployed,80,1985-11-01,2015-07-01,0,0
34705,M,C,Private Sector,50,1989-06-01,2014-08-01,0,1
34706,F,U,Public Sector,20,1988-10-01,2016-02-01,0,0
34707,M,C,Public Sector,40,1982-07-01,2017-03-01,4,7
34708,M,U,Unemployed,50,1982-09-01,2014-11-01,1,0
34709,M,U,Private Sector,20,1978-11-01,2014-08-01,1,0
34710,M,U,Private Sector,70,1978-06-01,2016-02-01,0,7
34711,M,U,Self-employed,50,1989-09-01,2016-09-01,0,0
34712,M,J,Private Sector,30,1979-12-01,2013-04-01,3,0
34713,M,M,Public Sector,20,1980-12-01,2017-08-01,0,4
34714,M,O,Private Sector,10,1982-04-01,2014-09-01,0,1
34715,M,C,Private Sector,50,1988-09-01,2017-02-01,0,1
34716,F,C,Self-employed,80,1984-01-01,2014-10-01,0,0
34717,F,U,Private Sector,50,1985-10-01,2015-03-01,2,0
34718,M,U,Private Sector,30,1974-06-01,2015-04-01,0,1
34719,F,U,Private Sector,20,1978-05-01,2015-04-01,0,0
34720,F,U,Private Sector,60,1977-07-01,2017-09-01,2,7
34721,M,O,Private Sector,30,1982-04-01,2015-04-01,5,1
34722,F,U,Self-employed,40,1985-10-01,2016-07-01,2,0
34723,M,U,Private Sector,30,1972-10-01,2015-12-01,1,1
34724,M,C,Private Sector,20,1986-05-01,2014-05-01,3,0
34725,M,U,Private Sector,10,1985-09-01,2015-03-01,5,0
34726,M,C,Public Sector,40,1989-08-01,2013-10-01,5,0
34727,F,C,Unemployed,30,1976-11-01,2016-08-01,0,0
34728,F,U,Private Sector,40,1972-02-01,2016-05-01,0,0
34729,F,U,Private Sector,50,1985-08-01,2015-03-01,1,0
34730,F,J,Self-employed,20,1977-10-01,2017-02-01,0,0
34731,F,C,Unemployed,60,1983-09-01,2014-08-01,0,0
34732,M,C,Self-employed,60,1976-11-01,2017-03-01,1,0
